date,part,variant,initial_soc_kwh,final_soc_kwh,baseline_plan_cost_yuan,upward_adjustment_cost_yuan,downward_cancellation_refund_yuan,settled_normal_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,final_commitment_kwh,up_kwh,down_kwh,emergency_kwh,waste_kwh,charge_kwh,discharge_kwh,scenario_count_min
2025-05-09,q43,P1_bias2h,5920.019362805754,10271.284803518383,13149.89339707268,617.3998518265413,0.0,13767.293248899221,0.0,13767.293248899221,32879.39115605076,33340.74141018513,461.3502541343668,0.0,0.0,16575.574890738728,22892.851435815974,14627.070766369574,30
2025-05-10,q43,P1_bias2h,10271.284803518383,10139.617888892091,12598.873076736068,507.3818732389045,22.84694034277123,13083.408009632201,0.0,13083.408009632201,29067.025345526126,29562.813401417756,574.0984682606173,78.31041236898591,0.0,13826.224750677564,19652.861003002738,16037.317635595877,30
2025-05-11,q43,P1_bias2h,10139.617888892091,3874.8282025210406,35893.14457145912,718.367385959512,1033.9966829594425,35577.51527445919,181.3730249254749,35758.888299384664,54640.571127632735,52142.75131491696,743.4445250867445,3241.26433780252,27.283043150077447,0.0,12232.978907724519,15547.02363299081,30
2025-05-12,q43,P1_bias2h,3874.8282025210406,9019.285884749677,38843.7359506738,1711.0778271766162,602.5515784875319,39952.262199362885,0.0,39952.262199362885,62530.95941954435,61993.60177947078,1437.9021220802658,1975.2597621538382,0.0,1149.8665330013632,22539.621574370067,13627.08156123398,30
2025-05-13,q43,P1_bias2h,9019.285884749677,5898.6806981448635,36226.46483660769,156.63066148730553,713.8434384975088,35669.25205959748,0.0,35669.25205959748,56960.58153619268,54223.241947949944,178.68461484239958,2916.0242030851323,0.0,796.7476453786724,16346.453704468175,16049.17216856356,30
2025-05-14,q43,P1_bias2h,5898.6806981448635,7019.452496993898,37022.40558278822,2164.289346448015,1201.6916626295595,37985.003266606676,0.0,37985.003266606676,59415.73214525478,57984.69048122988,2751.4741651471895,4182.515829172086,0.0,215.70453239694933,19716.539718607775,14961.702553108174,30
2025-05-15,q43,P1_bias2h,7019.452496993898,5784.370465776477,36059.18794884949,3871.8084142157895,1609.2301489566157,38321.76621410866,0.0,38321.76621410866,55803.7723983637,55052.857859544034,3676.9783803682867,4427.89291918795,0.0,61.7445996042718,17566.46739316901,15340.412416562576,30
2025-05-16,q43,P1_bias2h,5784.370465776477,10503.08484675487,13486.17944176915,60.886236693181104,69.84082769888435,13477.224850763447,0.0,13477.224850763447,32680.034404064623,32599.220563188046,71.00021770530127,151.81405858188114,0.0,21456.13188198771,22003.890552560264,13576.308404693258,30
2025-05-17,q43,P1_bias2h,10503.08484675487,9836.335764170291,12378.37222652568,0.0,1.4303358200327145,12376.941890705648,4.224702047385371,12381.166592753034,28564.79406152158,28560.486469833486,0.0,4.307591688097318,0.8304082648423332,14706.331413556665,21085.581871233946,17679.395490025614,30
2025-05-18,q43,P1_bias2h,9836.335764170291,4176.559539984522,35523.61218333407,608.3590851560757,1369.0492275427869,34762.92204094736,0.0,34762.92204094736,54753.211303869175,51998.38540546864,742.3106656910578,3497.136564091596,0.0,901.4618395840797,13234.49509290396,15813.739627019399,30
2025-05-19,q43,P1_bias2h,4176.559539984522,5418.434612351713,36151.142454300636,0.0,457.3842344669292,35693.758219833704,0.0,35693.758219833704,58153.545948860105,56916.53830358634,0.0,1237.0076452737685,0.0,4740.312288407941,18649.06263183125,13988.053166652848,30
2025-05-20,q43,P1_bias2h,5418.434612351713,5155.632974125214,35054.03011980355,1996.5924007794108,251.0226618186116,36799.59985876435,0.0,36799.59985876435,56662.76676650073,58183.636285422384,1967.6910468989931,446.8215279773311,0.0,1.8628217080974991,20478.421691849908,16824.043044802278,30
2025-05-21,q43,P1_bias2h,5155.632974125214,6498.221694051264,35444.05446393045,2931.083680592965,463.94530191593344,37911.19284260748,0.0,37911.19284260748,56162.20979932685,57559.658348954734,2939.6691377657526,1542.2205881378636,0.0,1317.0336500875294,19324.629303160167,14444.61988762629,30
2025-05-22,q43,P1_bias2h,6498.221694051264,5126.532693843253,34457.07089642894,280.45749821323585,434.79659977619053,34302.73179486598,0.0,34302.73179486598,53954.90339823466,53348.49718871704,221.67580128544844,828.0820108030744,0.0,296.5369901272321,18262.365695317654,16027.03631339451,30
2025-05-23,q43,P1_bias2h,5126.532693843253,10800.0,13072.818095271961,526.3222590892724,0.042442507568514976,13599.097911853665,307.3691342286056,13906.46704608227,33067.40621975797,33661.19387833526,594.0452065581806,0.25754798089155884,160.8523041526012,17973.5245462939,22744.485143787184,13316.912390926547,30
2025-05-24,q43,P1_bias2h,10800.0,9812.344282053708,11876.085344561552,0.0,322.12818371061945,11553.957160850932,0.0,11553.957160850932,27867.41992855809,27146.994021502323,0.0,720.4259070557674,0.0,20304.126480908257,20932.92791269681,17844.56175543608,30
2025-05-25,q43,P1_bias2h,9812.344282053708,8577.437091311001,34767.621801448564,122.70935032659696,394.45788687618153,34495.87326489898,0.0,34495.87326489898,54456.84994720816,53650.721386743055,106.62159477822576,912.7501552433325,0.0,2907.869744820659,17417.147001355203,15219.305542766144,30
2025-05-26,q43,P1_bias2h,8577.437091311001,7413.720574607449,33424.416184161906,3486.8686272064724,100.56633959587853,36810.7184717725,0.0,36810.7184717725,52809.3496798097,56918.871110364824,4263.875226722383,154.35379616725754,0.0,0.0,17823.068554726462,15484.030394361633,30
2025-05-27,q43,P1_bias2h,7413.720574607449,7812.201477456058,34243.71400617361,2411.7717417195972,899.6735598030327,35755.812188090174,0.0,35755.812188090174,54738.62210980757,55014.108147873936,2674.941663284889,2399.455625218521,0.0,1072.696860121539,22065.321974677096,17514.277986924695,30
2025-05-28,q43,P1_bias2h,7812.201477456058,5317.133574517973,34274.791264401996,98.37509513990013,90.81884039099546,34282.3475191509,0.0,34282.3475191509,53493.88696381671,53278.03320869603,85.14536774872172,300.99912286939536,0.0,355.31667331994936,15233.96604221249,14585.0736068364,30
2025-05-29,q43,P1_bias2h,5317.133574517973,4720.332029968031,35251.09881559288,4468.212185347408,741.644612563563,38977.666388376725,24.415809697716714,39002.082198074444,56106.681191026175,58158.140373207774,4920.48837928503,2869.029197103433,3.631143619529553,1131.7956749773975,18194.59858918348,15274.746247333569,30
2025-05-30,q43,P1_bias2h,4720.332029968031,10800.0,14063.1718246928,540.492355339883,0.0,14603.664180032683,0.0,14603.664180032683,33818.92024426637,34331.61107558672,512.690831320347,0.0,0.0,17918.076363754073,22871.58037966952,13054.278934503542,30
2025-05-31,q43,P1_bias2h,10800.0,10135.685806121008,11563.514224736999,0.0,167.76857926982944,11395.745645467168,0.0,11395.745645467168,28588.465185183526,28093.140253752314,0.0,495.32493143121013,0.0,16275.848278476806,21189.43789350843,17761.327468232925,30
2025-06-01,q43,P1_bias2h,10135.685806121008,5457.185844270193,42663.06182890403,11019.687545745393,404.25853228417805,53278.490842365245,7372.556907440403,60651.04774980565,61434.419759516066,69366.9351372023,8964.524160072888,1032.0087823866534,1482.0254850859383,225.0862390904847,18998.410783492065,19599.36270029431,30
2025-06-02,q43,P1_bias2h,5457.185844270193,4169.147464702391,51048.282695813425,2433.9323299654434,1336.258454581191,52145.956571197676,257.9557564022435,52403.91232759992,73984.97989797159,71057.58162967909,1235.8989762278977,4163.297244520403,44.41045848371645,46.91148478914624,18807.935236761485,16393.662083387822,30
2025-06-03,q43,P1_bias2h,4169.147464702391,6206.207749317704,51946.31536895136,2981.514557339075,1388.5692984669836,53539.26062782345,74.49652516897505,53613.757152992424,76878.68598757056,75167.2336084488,2645.5295095551173,4356.981888676858,10.838222909576643,644.5047561288583,23725.50518811799,17384.30494622179,30
2025-06-04,q43,P1_bias2h,6206.207749317704,6621.90834015798,55293.28798860956,4471.083620194481,3303.2784844133953,56461.09312439065,0.0,56461.09312439065,79843.26179141246,74825.09728885614,4022.4842067787904,9040.648709335108,0.0,556.8255251184733,22362.528501656627,17739.517554585622,30
2025-06-05,q43,P1_bias2h,6621.90834015798,7466.006439944999,52823.088683779584,585.3267698255917,126.03596871725193,53282.379484887926,0.0,53282.379484887926,75770.58035877778,76025.66024266291,465.12361395189566,210.0437300667678,0.0,71.28605999568754,21291.40987469599,16486.35370869543,30
2025-06-06,q43,P1_bias2h,7466.006439944999,9487.390176181247,17487.945208320773,3991.7095957828087,90.48851598413015,21389.166288119453,4008.2187601179644,25397.38504823742,35937.219971349994,37926.019933383766,2367.4929470728084,378.6929850390392,1058.1236248044945,2303.8734237297017,21084.36511497863,15259.090380520069,30
2025-06-07,q43,P1_bias2h,9487.390176181247,9689.103924364186,18631.331985914352,2018.3961986104575,356.65697948190257,20293.071205042907,0.0,20293.071205042907,37340.10700715908,37317.71536196135,1230.0639841933717,1252.4556293910957,0.0,1754.2682840304378,22396.797567892678,17959.863656628426,30
2025-06-08,q43,P1_bias2h,9689.103924364186,3993.442667128404,54214.519351192925,0.0,4026.944058994605,50187.57529219832,0.0,50187.57529219832,75581.84649750206,64387.59738650862,0.0,11194.249110993434,0.0,2292.331659454868,10718.092588943706,13807.75012855661,30
2025-06-09,q43,P1_bias2h,3993.442667128404,4011.4510861311182,55611.32748813895,0.0,1334.8716637017249,54276.455824437224,0.0,54276.455824437224,78849.76286930159,75426.67647900026,0.0,3423.0863903013205,0.0,520.1208604369989,20829.659516460502,16855.816631230562,30
2025-06-10,q43,P1_bias2h,4011.4510861311182,2610.5817259183787,52022.422803778754,2069.1129905641133,928.865785415033,53162.67000892784,0.0,53162.67000892784,74821.01161580553,74828.75800752096,1787.1351261599962,1779.388734444575,0.0,556.4194363916804,20603.56190519691,17949.667567400968,30
2025-06-11,q43,P1_bias2h,2610.5817259183787,3370.006642721957,53331.72796717922,5432.487616787424,36.33143285143657,58727.884151115206,0.0,58727.884151115206,77102.89214682838,81470.8118536908,4422.887538265102,54.967831402697925,0.0,58.929482405266526,24441.86120787177,19114.425153252912,30
2025-06-12,q43,P1_bias2h,3370.006642721957,3921.403512229838,55194.646932060685,0.0,758.3917992827252,54436.25513277796,0.0,54436.25513277796,79090.15474282022,77545.29992829953,0.0,1544.8548145206798,0.0,314.9684494843099,22535.17296276215,17757.23291728025,30
2025-06-13,q43,P1_bias2h,3921.403512229838,8826.893426653287,19175.190169430567,2274.0264712508474,248.88156386499963,21200.335076816413,556.9241000673343,21757.25917688375,39331.102988527455,40174.50948151786,1545.886979833636,702.48048684323,143.97067012942395,3542.8718396684208,21133.4404684093,12703.145856430427,30
2025-06-14,q43,P1_bias2h,8826.893426653287,9109.13478020378,19888.6297687951,0.0,292.3337218938072,19596.296046901294,0.0,19596.296046901294,37016.705575563756,36326.08155518326,0.0,690.6240203804925,0.0,5835.503811861343,21280.093553297233,16982.858559975313,30
2025-06-15,q43,P1_bias2h,9109.13478020378,4102.1759446102005,53463.62324511986,0.0,1106.840965067938,52356.78228005192,0.0,52356.78228005192,74415.74372834997,72051.41395069481,0.0,2364.3297776551753,0.0,2928.3510611226693,15801.850043542221,17305.761487303425,30
2025-06-16,q43,P1_bias2h,4102.1759446102005,3441.817519851335,53708.01573173126,788.0519837526193,453.05815726258083,54043.0095582213,0.0,54043.0095582213,76332.71009578757,76232.4406002163,680.2677033581691,780.5371989294365,0.0,190.77746457261628,20747.015269789525,17399.404950812495,30
2025-06-17,q43,P1_bias2h,3441.817519851335,2509.422398959407,54498.852149861894,3517.163554430144,710.0970343749837,57305.91866991705,51.68318153609175,57357.601851453146,77740.97462964454,79011.93832611758,2477.318356481538,1206.3546600084924,7.124292719841719,1077.1669658576236,21810.737079557286,18505.852643244136,30
2025-06-18,q43,P1_bias2h,2509.422398959407,3530.444196648962,55379.88042566792,2832.0686171167013,1955.4002302726667,56256.54881251196,0.0,56256.54881251196,79454.15041455027,77137.47671479554,2310.4599992196368,4627.133698974346,0.0,1241.953910569289,21306.380454240312,16339.248550014054,30
2025-06-19,q43,P1_bias2h,3530.444196648962,4094.792351555928,52628.28672316645,1525.8491071142757,1739.622327042804,52414.513503237926,93.44400620646658,52507.95750944439,77278.68984845109,73819.69574819939,1327.302108793824,4786.296209045526,13.301637894158944,905.472396602153,21895.302368816465,17227.28157932507,30
2025-06-20,q43,P1_bias2h,4094.792351555928,8853.615750168987,19632.2628276883,0.0,297.3529762384289,19334.909851449873,0.0,19334.909851449873,39434.6380758283,38908.38944510704,0.0,526.2486307212582,0.0,8192.465014060912,21223.171169970396,12907.827588924265,30
2025-06-21,q43,P1_bias2h,8853.615750168987,7721.397937567943,17238.06731208728,39.142709927764955,277.36912395843547,16999.84089805661,202.63861275711093,17202.47951081372,33429.23876361732,32979.28087337983,44.53095554922066,494.4888457867128,68.87949596670377,11282.73359727199,18156.22317587099,15725.53680379644,30
2025-06-22,q43,P1_bias2h,7721.397937567943,3405.8430180552677,48712.16524587733,2377.444060998898,1515.7520958808095,49573.85721099542,0.0,49573.85721099542,69078.188741333,67592.21142503805,1951.6798488548309,3437.657165149767,0.0,914.9043737226298,16336.659888825472,17116.69393751004,30
2025-06-23,q43,P1_bias2h,3405.8430180552677,3292.12066965148,49268.38290787015,651.5307911025561,368.35038095291304,49551.5633180198,0.0,49551.5633180198,71751.09458200153,70940.52665255925,511.86422252727755,1322.4321519695786,0.0,208.74312818051192,19857.092831274487,16186.595306895751,30
2025-06-24,q43,P1_bias2h,3292.12066965148,3266.9966387807,54160.564153514,5247.434903249136,252.15665993497186,59155.842396828164,0.0,59155.842396828164,76704.76558343672,80731.8672767069,4401.93541224833,374.833718978158,0.0,84.11985274454423,23166.141061821334,18787.18588785898,30
2025-06-25,q43,P1_bias2h,3266.9966387807,3161.9052930715156,52168.079174190614,0.0,639.8788711935273,51528.20030299709,0.0,51528.20030299709,75953.74080066985,74784.23341009783,0.0,1169.5073905720196,0.0,586.5138803622785,20288.844074774603,16528.545911705703,30
2025-06-26,q43,P1_bias2h,3161.9052930715156,2824.671801138049,50250.02302113337,0.0,1030.1597073002035,49219.863313833164,99.34546335149767,49319.20877718466,74470.37105204765,72214.40754356436,0.0,2255.963508483294,14.082566213267796,1115.71138830504,20362.658057259894,16797.263169120633,30
2025-06-27,q43,P1_bias2h,2824.671801138049,9510.154981180493,19826.695978074036,0.0,339.7861226573812,19486.909855416656,0.0,19486.909855416656,41669.50521351983,40851.41037316201,0.0,818.0948403578179,0.0,10753.669502291817,22679.790221922765,12353.695217719236,30
2025-06-28,q43,P1_bias2h,9510.154981180493,9219.213397907824,16727.316441032082,290.9228723837847,99.43556076278065,16918.803752653086,0.0,16918.803752653086,33680.108157664945,33824.977845983725,323.25942485637654,178.38973653759453,0.0,8257.486574638322,21328.487261179704,17537.922106500966,30
2025-06-29,q43,P1_bias2h,9219.213397907824,3409.680885479497,45999.4829953578,3489.1172579202466,366.57914632766324,49122.021106950386,0.0,49122.021106950386,65258.64995624013,67646.59677290374,2934.63484540192,546.6880287383166,0.0,61.86329224302967,18660.758992173036,20343.79404484566,30
2025-06-30,q43,P1_bias2h,3409.680885479497,3065.9051467077525,50528.13204668906,89.07192642049526,357.87289038361877,50259.33108272594,0.0,50259.33108272594,74156.20488458022,73682.90139544025,58.024212387902594,531.3277015278604,0.0,281.3650751100031,20175.00264153414,16651.150304537223,30
2025-07-01,q43,P1_bias2h,3065.9051467077525,1200.0,53454.75451005205,11186.144882719937,0.0,64640.899392771986,8893.627855302513,73534.5272480745,71450.78747995096,78520.72652672205,7069.939046771097,0.0,2060.041977519702,0.0,17860.732120765297,16146.507649856869,30
2025-07-02,q43,P1_bias2h,1200.0,2973.0535205513115,65757.8341158474,0.0,3294.246266365727,62463.58784948168,174.22435506429423,62637.812204545975,87166.59721651308,78455.79204198906,0.0,8710.80517452402,20.17653214409893,216.63965374337994,19783.2336064576,14428.671052734477,30
2025-07-03,q43,P1_bias2h,2973.0535205513115,3577.0781651154048,65663.90456315046,2296.09779283573,1345.0790088466736,66614.92334713951,355.7269911665097,66970.65033830602,86196.38402515586,84875.84416679773,2062.323075699908,3382.862934058032,45.49811231905221,546.5670744739209,21424.916269483434,16810.5599981739,30
2025-07-04,q43,P1_bias2h,3577.0781651154048,8369.469141016803,24838.273915447466,2356.7390635152424,38.374863580987224,27156.638115381724,2832.137296287641,29988.775411669365,44480.269522552444,46116.05715190889,1752.9738192191155,117.18618986266723,1108.8799730108117,9934.491461020141,21560.138520640197,13150.560323407302,30
2025-07-05,q43,P1_bias2h,8369.469141016803,9102.459245159267,25599.687130456365,181.6358095028741,0.0,25781.32293995924,0.0,25781.32293995924,43957.06950954362,44150.30370371334,193.23419416972314,0.0,0.0,10715.960297862634,20971.4333971359,16327.169957951863,30
2025-07-06,q43,P1_bias2h,9102.459245159267,4548.0353515287425,68257.04416526384,3298.934088015057,2827.505292122632,68728.47296115627,765.3555711186318,69493.8285322749,84837.9855528039,82826.84096399572,3235.445049300459,5246.58963810862,98.53796274328242,4085.869020193529,16550.05189901556,17504.523542470073,30
2025-07-07,q43,P1_bias2h,4548.0353515287425,2932.5253410999194,61360.006485767626,1012.7853795723694,2327.5769261529053,60045.21493918709,7.129792878042861,60052.34473206513,80244.78137782015,76330.0688140082,1215.8581455019516,5130.570709313895,0.8460653705996037,746.6151225376412,19098.821050318133,16924.004060143627,30
2025-07-08,q43,P1_bias2h,2932.5253410999194,3362.6010683092827,62433.57197464059,709.1465550077749,1008.9563630544236,62133.762166593944,0.0,62133.762166593944,83227.8053651965,80330.65227818309,432.92009226778526,3330.0731792812176,0.0,249.22040757523314,21699.877365540815,17189.832511599634,30
2025-07-09,q43,P1_bias2h,3362.6010683092827,2617.4239952672474,61414.921238006544,0.0,1389.8763094312508,60025.04492857529,77.7250808251214,60102.77000940041,81950.43244562866,77937.80630692044,0.0,4012.626138708231,8.925709786991433,903.5849375211035,19237.270675039395,16252.848612519738,30
2025-07-10,q43,P1_bias2h,2617.4239952672474,2724.005957479323,59410.0809214699,730.0847619335198,506.11722694834066,59634.04845645507,0.0,59634.04845645507,78092.91637534983,77162.4032809276,436.50149747079246,1367.0145918930214,0.0,470.21605442789837,19698.105669344703,15859.541826178338,30
2025-07-11,q43,P1_bias2h,2724.005957479323,3726.1140706799492,23753.337543968377,1657.9813127176508,124.43287231149148,25286.885984374534,1700.2349278877928,26987.120912262326,41352.1597048463,42185.81422529377,1234.5122973230934,400.8577768756311,639.6189199915057,6291.188909857177,16387.209387092305,12371.74230166421,30
2025-07-12,q43,P1_bias2h,3726.1140706799492,5640.602259248208,25634.9882089644,942.7911917991601,124.82477312572158,26452.95462763784,0.0,26452.95462763784,44533.495099236985,45248.27586196836,905.3458648960655,190.56510216469184,0.0,8783.670986040615,19249.064067805168,13868.702525210756,30
2025-07-13,q43,P1_bias2h,5640.602259248208,2818.8828545775104,64931.64273474835,0.0,4897.439048678395,60034.20368606995,0.0,60034.20368606995,86212.82323644766,73984.98193911285,0.0,12227.8412973348,0.0,4055.992996412965,16846.400036334253,16185.131493634366,30
2025-07-14,q43,P1_bias2h,2818.8828545775104,2185.5001943531083,58146.572166781436,858.5839232829703,1224.6821337457834,57780.47395631862,0.0,57780.47395631862,78556.93924834736,75105.66087271116,595.1984235914019,4046.476799227602,0.0,326.7418158278947,18638.338075887164,15667.098235670568,30
2025-07-15,q43,P1_bias2h,2185.5001943531083,2161.8442590426826,59761.45791521057,1118.3606389490383,1444.5902936118105,59435.2282605478,665.951958839499,60101.1802193873,80190.49434636212,76251.40115960645,584.1718913840905,4523.265078139753,110.12884123540812,138.42247766469563,18396.564640122197,14922.507700278366,30
2025-07-16,q43,P1_bias2h,2161.8442590426826,2745.9077766138994,58107.45570711739,1409.4813231689388,553.3344445376856,58963.602585748646,128.13171996300017,59091.734305711645,77044.0726434447,76483.0068289079,1049.5610193602317,1610.6268338970067,15.241981795396441,0.0,20200.148745030936,15836.463317660964,30
2025-07-17,q43,P1_bias2h,2745.9077766138994,2573.198437245203,57471.0979313326,1722.864366599329,196.0655967198797,58997.896701212056,0.0,58997.896701212056,77085.48487728529,77614.65756899733,1316.2252231993753,787.0525314873331,0.0,1080.8533344471225,20888.56091218615,17075.172744302618,30
2025-07-18,q43,P1_bias2h,2573.198437245203,2546.459661762717,22418.263033851756,1279.36266142266,172.81436828104972,23524.811326993364,607.9966695945969,24132.807996587962,39643.38823819549,39971.26580301996,847.4081932666992,519.53062844224,257.64215603184016,6251.535166666667,14353.629422733533,11650.504730348403,30
2025-07-19,q43,P1_bias2h,2546.459661762717,3802.8277836514767,24851.438181209545,251.17856300681626,235.63859055911172,24866.97815365725,0.0,24866.97815365725,43389.14373350611,42898.58479003086,259.8043582380227,750.3633017132781,0.0,11443.52867835467,16534.240799875282,12262.003738199091,30
2025-07-20,q43,P1_bias2h,3802.8277836514767,3442.5565546343905,61905.873777734916,0.0,1875.4482091310679,60030.425568603845,0.0,60030.425568603845,83621.04160851333,78970.95346185645,0.0,4650.088146656886,0.0,3568.7293564516667,19139.421025544718,15827.1751368066,30
2025-07-21,q43,P1_bias2h,3442.5565546343905,2265.662829191667,59643.27578739019,2815.778091903261,1236.71676099536,61222.337118298085,2.842288670941616,61225.17940696903,79421.50744564914,78647.82218845855,2413.952557604357,3187.6378147949576,0.32826571241457714,1612.6874570438213,21604.831579082078,18559.117931954937,30
2025-07-22,q43,P1_bias2h,2265.662829191667,2075.8329790659254,58788.31220883991,8812.129472388151,2704.4656041715625,64895.97607705649,0.0,64895.97607705649,78776.43154377272,80004.140273195,8225.663086891836,6997.95435746956,0.0,2103.234760082748,22508.46190294082,18402.701006495234,30
2025-07-23,q43,P1_bias2h,2075.8329790659254,2114.1043499053044,62100.62796951008,1347.0135956862487,2112.8174281628335,61334.8241370335,0.0,61334.8241370335,83675.71384870402,79368.53192368202,1440.0390172679686,5747.220942289958,0.0,1039.6764063348419,21462.44298381619,17350.13458313567,30
2025-07-24,q43,P1_bias2h,2114.1043499053044,3579.1751321680676,62915.083278787206,333.8182793195456,1694.0961492544125,61554.805408852335,0.0,61554.805408852335,84464.10931347452,79805.2621282894,207.73694656585326,4866.584131750975,0.0,808.4242740378262,21377.906053763632,15997.540199512057,30
2025-07-25,q43,P1_bias2h,3579.1751321680676,3335.245585029094,23813.13730707105,0.0,350.0763338776517,23463.0609731934,0.0,23463.0609731934,41180.87478880766,40510.89401001198,0.0,669.9807787956829,0.0,11237.108556569034,15726.328837901867,12957.862951125584,30
2025-07-26,q43,P1_bias2h,3335.245585029094,4072.138884514446,23753.544593973547,124.28868239531586,7.7462720980471005,23870.087004270816,0.0,23870.087004270816,41636.972379085535,41729.61205646436,118.63522457442713,25.995547195608804,0.0,9194.072479687744,17911.810739858553,13845.362729748605,30
2025-07-27,q43,P1_bias2h,4072.138884514446,2407.828705990794,57372.18779794904,92.71498659447413,222.7802209296526,57242.12256361386,0.0,57242.12256361386,77146.21607351955,76664.90090307035,62.74841328200682,544.0635837312054,0.0,618.3298582045518,20311.896871247907,17950.515626382094,30
2025-07-28,q43,P1_bias2h,2407.828705990794,2158.5656515984997,59125.37176647929,3472.2357553264837,196.935431039206,62400.672090766566,0.0,62400.672090766566,79585.7509887388,82178.09775508424,2865.123053786034,272.7762874406121,0.0,470.85583231588765,20930.007570463582,17177.64288102857,30
2025-07-29,q43,P1_bias2h,2158.5656515984997,2003.5358152413319,59765.10458516262,1921.5940065764669,633.7567282779598,61052.94186346113,2140.941413719292,63193.88327718042,80718.58241009452,81433.54015858809,2002.070179032469,1287.11243053891,263.4584476112956,1748.5959120138386,21150.966299510506,17271.809555324962,30
2025-07-30,q43,P1_bias2h,2003.5358152413319,3359.702607529108,59054.58936993646,2727.0261514582235,37.90679142738567,61743.7087299673,0.0,61743.7087299673,78769.17245776556,81026.26518380434,2341.766013810514,84.67328777174129,0.0,1565.757733296678,21772.12256551932,16414.869165011653,30
2025-07-31,q43,P1_bias2h,3359.702607529108,2898.8678745494844,58635.495290182014,197.0279351817377,281.80521900408775,58550.71800635966,0.0,58550.71800635966,79376.96364718163,78850.30535534112,163.27934100649486,689.9376328469997,0.0,651.2102537490422,20625.526813721455,17121.42797879604,30
2025-08-01,q43,P1_bias2h,2898.8678745494844,3248.0594654765837,23654.306607304658,0.0,237.97799499144222,23416.328612313217,0.0,23416.328612313217,41022.77441427076,40354.083209090575,0.0,668.6912051801887,0.0,15670.398380100734,16410.803844677816,12978.478682354642,30
2025-08-02,q43,P1_bias2h,3248.0594654765837,3509.833488746325,23475.001799212216,0.0,209.2710393665996,23265.730759845617,0.0,23265.730759845617,41598.56767165322,41035.81373086209,0.0,562.7539407911263,0.0,16431.397127212742,18114.710786175,14437.319115858982,30
2025-08-03,q43,P1_bias2h,3509.833488746325,1220.7210988208212,50121.71510386003,914.5601578493603,893.0687199524647,50143.206541756925,411.38345441887134,50554.5899961758,67713.55760095832,65239.9087876456,478.93592641262387,2952.584739725343,81.4935142385803,1215.344390671204,17509.36357269784,16242.785644818201,30
2025-08-04,q43,P1_bias2h,1220.7210988208212,2286.5328497045634,53661.98680265898,1797.8039403952557,805.9929547714346,54653.797788282805,83.81957613209364,54737.6173644149,71732.07472904338,71515.70894592849,1862.3768405559454,2078.742623670852,29.776048359535935,1401.0871213901269,19839.53796720623,15110.795177641674,30
2025-08-05,q43,P1_bias2h,2286.5328497045634,2105.475601861365,52439.29230903193,1879.439004071971,1000.1215767702976,53318.60973633361,0.0,53318.60973633361,70079.64125951364,69747.80294397075,2463.262301718266,2795.100617261157,0.0,1044.5829985133423,19546.640711489203,15995.73049936513,30
2025-08-06,q43,P1_bias2h,2105.475601861365,2009.404837879753,53897.91139434994,1005.2426974389244,280.98303912696576,54622.1710526619,0.0,54622.1710526619,70872.87611246895,71856.37533020916,1407.2322339650184,423.7330162247939,0.0,232.97466097375025,18923.50047448529,15414.499071916538,30
2025-08-07,q43,P1_bias2h,2009.404837879753,2440.8517375122315,53881.98031388789,870.8477095052278,1399.067379355015,53353.760644038106,1629.650843054896,54983.411487093,74416.63548767692,70746.32849823916,606.6672888859578,4276.974278323722,200.6125938344261,3331.0286564862568,20208.552504832158,15980.625319244817,30
2025-08-08,q43,P1_bias2h,2440.8517375122315,5388.784213485345,23881.76162632901,0.0,124.42969587313121,23757.33193045588,0.0,23757.33193045588,43068.78247818629,42789.27984847737,0.0,279.5026297089224,0.0,20916.577629529485,18128.377581958346,12030.846613010455,30
2025-08-09,q43,P1_bias2h,5388.784213485345,5054.756936501486,22389.72831596448,5.987937810021504,6.643120733141718,22389.073133041362,0.0,22389.073133041362,39686.17715823495,39673.36553702151,7.402111144102236,20.213732357547343,0.0,17640.145544910778,17957.45021787476,14846.159225764033,30
2025-08-10,q43,P1_bias2h,5054.756936501486,1711.6673000656358,48943.34048533617,1959.5277775358622,0.0,50902.868262872034,999.5751926224045,51902.44345549444,64106.14509958177,65342.05828154473,1235.9131819629536,0.0,182.56380638338504,0.0,16993.598477475713,16773.595439547593,30
2025-08-11,q43,P1_bias2h,1711.6673000656358,2090.1505343571416,50880.331233177814,760.5097398974483,76.67632093839815,51564.16465213686,0.0,51564.16465213686,69946.54584581271,70330.0372474957,697.8326120920276,314.34121040904,0.0,1553.3496420186357,20393.68084884933,16178.24657670561,30
2025-08-12,q43,P1_bias2h,2090.1505343571416,2094.1813690580916,53521.374087888325,3652.0039818428977,930.2610358790744,56243.11703385215,0.0,56243.11703385215,72548.8244502045,72667.59860788992,2920.60787655913,2801.8337188737232,0.0,1243.8895100371624,19260.724719062637,15597.559271209882,30
2025-08-13,q43,P1_bias2h,2094.1813690580916,2491.1624626795815,52039.228612687555,586.3555642083377,64.42391345408306,52561.16026344181,0.0,52561.16026344181,70228.42261277072,71007.55075740983,896.7896631463589,117.66151850724157,0.0,804.8251393410937,19602.437809523188,15520.691641454443,30
