date,slot,time_start,actual_price_yuan_per_kwh,forecast_price_yuan_per_kwh,load_kw,pv_kw,original_plan_kwh,final_commitment_kwh,adjustment_kwh,up_adjustment_kwh,down_cancellation_kwh,charge_kwh,discharge_kwh,emergency_kwh,waste_kwh,soc_start_kwh,soc_end_kwh,balance_residual_kwh,state_residual_kwh
2025-05-16,23,03:40,0.3792,0.3491,2662.4483,0.0077,417.29688301292805,417.29688301292805,0.0,0.0,0.0,0.0,26.443216987071935,0.0,0.0,4540.998652434816,4511.617300226958,0.0,-3.659295089164516e-13
2025-05-16,24,03:50,0.4135,0.3552,2773.88,0.0,450.3937272346138,450.3937272346138,0.0,0.0,0.0,0.0,11.919606098719555,0.0,0.0,4511.617300226958,4498.373293450602,0.0,-4.298783551348606e-13
2025-05-16,25,04:00,0.367,0.3435,2573.8402,0.0,451.73194902261474,451.73194902261474,0.0,0.0,0.0,22.75858235594808,0.0,0.0,0.0,4498.373293450602,4518.856017570955,0.0,-3.304023721284466e-13
2025-05-16,26,04:10,0.3293,0.3592,2475.6229,0.1072,430.403165361594,430.403165361594,0.0,0.0,0.0,17.817215361594037,0.0,0.0,0.0,4518.856017570955,4534.89151139639,5.684341886080802e-14,3.339550858072471e-13
2025-05-16,27,04:20,0.3336,0.3831,2607.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.6066666666666,0.0,0.0,4534.89151139639,4051.9952151000944,0.0,2.2737367544323206e-13
2025-05-16,28,04:30,0.3335,0.3519,2710.5413,0.0,435.7770839566042,435.7770839566042,0.0,0.0,0.0,0.0,15.97979937672909,0.0,0.0,4051.9952151000944,4034.239882459284,0.0,-3.907985046680551e-14
2025-05-16,29,04:40,0.3289,0.3305,2757.8115,1.4937,426.97563250294303,426.97563250294303,0.0,0.0,0.0,0.0,32.41066749705692,0.0,0.0,4034.239882459284,3998.2280296847766,0.0,9.947598300641403e-14
2025-05-16,30,04:50,0.3371,0.3526,2777.85,0.0,418.12970201523945,418.12970201523945,0.0,0.0,0.0,0.0,44.84529798476052,0.0,0.0,3998.2280296847766,3948.3999208128207,0.0,2.1316282072803006e-13
2025-05-16,31,05:00,0.3634,0.39,2793.3322,4.5461,0.0,0.0,0.0,0.0,0.0,0.0,464.7976833333333,0.0,0.0,3948.3999208128207,3431.9580504424503,0.0,-1.1368683772161603e-13
2025-05-16,32,05:10,0.3491,0.4191,2831.3278,123.3591,0.0,0.0,0.0,0.0,0.0,0.0,451.32811666666663,0.0,0.0,3431.9580504424503,2930.482365257265,-5.684341886080802e-14,-1.7053025658242404e-13
2025-05-16,33,05:20,0.2821,0.3929,2795.16,353.9625,0.0,0.0,0.0,0.0,0.0,0.0,406.8662499999999,0.0,0.0,2930.482365257265,2478.408754146154,-5.684341886080802e-14,5.684341886080802e-14
2025-05-16,34,05:30,0.2405,0.3097,2594.8492,592.0622,393.30021607988283,393.30021607988283,0.0,0.0,0.0,59.50238274654947,0.0,0.0,0.0,2478.408754146154,2531.9608986180488,0.0,2.0605739337042905e-13
2025-05-16,35,05:40,0.3984,0.4334,2640.5564,864.4746,0.0,0.0,0.0,0.0,0.0,0.0,296.0136333333333,0.0,0.0,2531.9608986180488,2203.0568615810116,0.0,-1.7053025658242404e-13
2025-05-16,36,05:50,0.6538,0.6798,2868.44,1152.7125,0.0,0.0,0.0,0.0,0.0,0.0,285.9545833333333,0.0,0.0,2203.0568615810116,1885.329546766197,-5.684341886080802e-14,5.684341886080802e-14
2025-05-16,37,06:00,0.7073,0.687,2781.6218,1391.6041,0.0,0.0,0.0,0.0,0.0,0.0,231.66961666666663,0.0,0.0,1885.329546766197,1627.9188615810117,0.0,-1.1368683772161603e-13
2025-05-16,38,06:10,0.662,0.6314,2548.3439,1645.2337,0.0,0.0,0.0,0.0,0.0,0.0,150.51836666666662,0.0,0.0,1627.9188615810117,1460.676231951382,-5.684341886080802e-14,-2.842170943040401e-14
2025-05-16,39,06:20,0.6176,0.6175,2410.13,1958.925,0.0,0.0,0.0,0.0,0.0,0.0,75.20083333333335,0.0,0.0,1460.676231951382,1377.1197504699005,-5.684341886080802e-14,-7.105427357601002e-14
2025-05-16,40,06:30,0.5717,0.5819,2481.6475,2310.9157,0.0,71.00021770530127,71.00021770530127,71.00021770530127,0.0,42.544917705301266,0.0,0.0,0.0,1377.1197504699005,1415.4101764046716,-7.105427357601002e-15,-7.815970093361102e-14
2025-05-16,41,06:40,0.5411,0.6237,2763.7261,2622.4935,0.0,0.0,0.0,0.0,0.0,0.0,23.538766666666636,0.0,0.0,1415.4101764046716,1389.2559912194865,0.0,1.0658141036401503e-13
2025-05-16,42,06:50,0.5432,0.7015,3120.64,2883.075,0.0,0.0,0.0,0.0,0.0,0.0,39.59416666666667,0.0,0.0,1389.2559912194865,1345.262472700968,0.0,-8.526512829121202e-14
2025-05-16,43,07:00,0.5726,0.656,3343.1893,3168.5167,0.0,0.0,0.0,0.0,0.0,0.0,29.112099999999977,0.0,0.0,1345.262472700968,1312.9156949231901,-1.1368683772161603e-13,-3.552713678800501e-14
2025-05-16,44,07:10,0.555,0.5828,3370.6517,3564.0258,0.0,0.0,0.0,0.0,0.0,32.229016666666666,0.0,0.0,0.0,1312.9156949231901,1341.92180992319,0.0,-9.237055564881302e-14
2025-05-16,45,07:20,0.4853,0.5253,3308.33,3946.275,0.0,0.0,0.0,0.0,0.0,106.32416666666668,0.0,0.0,0.0,1341.92180992319,1437.61355992319,-2.842170943040401e-14,-5.684341886080802e-14
2025-05-16,46,07:30,0.4563,0.4612,3309.625,4112.5572,0.0,0.0,0.0,0.0,0.0,133.82203333333337,0.0,0.0,0.0,1437.61355992319,1558.05338992319,0.0,0.0
2025-05-16,47,07:40,0.5962,0.5666,3221.3608,4365.8023,0.0,0.0,0.0,0.0,0.0,190.74025000000006,0.0,0.0,0.0,1558.05338992319,1729.71961492319,0.0,-1.1368683772161603e-13
2025-05-16,48,07:50,0.7916,0.7735,3082.0,4756.9125,0.0,0.0,0.0,0.0,0.0,279.1520833333334,0.0,0.0,0.0,1729.71961492319,1980.95648992319,0.0,0.0
2025-05-16,49,08:00,0.7851,0.8138,3110.4282,5044.7026,0.0,0.0,0.0,0.0,0.0,322.37906666666663,0.0,0.0,0.0,1980.95648992319,2271.09764992319,0.0,1.7053025658242404e-13
2025-05-16,50,08:10,0.7331,0.7907,3172.3251,5339.4475,0.0,0.0,0.0,0.0,0.0,361.1870666666667,0.0,0.0,0.0,2271.09764992319,2596.1660099231904,5.684341886080802e-14,1.7053025658242404e-13
2025-05-16,51,08:20,0.709,0.7829,3129.63,5771.475,0.0,0.0,0.0,0.0,0.0,440.3075,0.0,0.0,0.0,2596.1660099231904,2992.4427599231904,0.0,0.0
2025-05-16,52,08:30,0.6464,0.7689,3042.761,6308.7881,0.0,0.0,0.0,0.0,0.0,544.3378499999999,0.0,0.0,0.0,2992.4427599231904,3482.34682492319,0.0,-1.7053025658242404e-13
2025-05-16,53,08:40,0.6668,0.8005,3380.3562,6577.8934,0.0,0.0,0.0,0.0,0.0,532.9228666666666,0.0,0.0,0.0,3482.34682492319,3961.97740492319,1.1368683772161603e-13,1.1368683772161603e-13
2025-05-16,54,08:50,0.7446,0.8361,3902.33,6571.6125,0.0,0.0,0.0,0.0,0.0,444.8804166666667,0.0,0.0,0.0,3961.97740492319,4362.36977992319,-5.684341886080802e-14,3.410605131648481e-13
2025-05-16,55,09:00,0.7187,0.7733,3885.6144,6686.6941,0.0,0.0,0.0,0.0,0.0,466.8466166666666,0.0,0.0,0.0,4362.36977992319,4782.53173492319,-1.1368683772161603e-13,-3.410605131648481e-13
2025-05-16,56,09:10,0.6673,0.7137,3880.0576,7113.9703,0.0,0.0,0.0,0.0,0.0,538.9854499999999,0.0,0.0,0.0,4782.53173492319,5267.61863992319,0.0,1.7053025658242404e-13
2025-05-16,57,09:20,0.6347,0.6992,3979.47,7577.5125,0.0,0.0,0.0,0.0,0.0,599.6737499999999,0.0,0.0,0.0,5267.61863992319,5807.32501492319,0.0,-2.2737367544323206e-13
2025-05-16,58,09:30,0.5912,0.6728,3745.7397,7607.755,0.0,0.0,0.0,0.0,0.0,643.6692166666667,0.0,0.0,0.0,5807.32501492319,6386.62730992319,-1.1368683772161603e-13,3.410605131648481e-13
2025-05-16,59,09:40,0.5887,0.6321,3713.906,7584.6827,0.0,0.0,0.0,0.0,0.0,645.12945,0.0,0.0,0.0,6386.62730992319,6967.24381492319,-1.1368683772161603e-13,-1.1368683772161603e-13
2025-05-16,60,09:50,0.615,0.6226,3946.92,7713.6375,0.0,0.0,0.0,0.0,0.0,627.7862499999999,0.0,0.0,0.0,6967.24381492319,7532.25143992319,0.0,2.2737367544323206e-13
2025-05-16,61,10:00,0.5964,0.6785,3931.5825,7860.557,0.0,0.0,0.0,0.0,0.0,654.8290833333333,0.0,0.0,0.0,7532.25143992319,8121.59761492319,-1.1368683772161603e-13,-3.410605131648481e-13
2025-05-16,62,10:10,0.5533,0.6626,3747.3212,8093.3106,0.0,0.0,0.0,0.0,0.0,724.3315666666667,0.0,0.0,0.0,8121.59761492319,8773.49602492319,0.0,-3.410605131648481e-13
2025-05-16,63,10:20,0.5462,0.6041,3659.26,8384.25,0.0,0.0,0.0,0.0,0.0,787.4983333333332,0.0,0.0,0.0,8773.49602492319,9482.24452492319,1.1368683772161603e-13,-2.2737367544323206e-13
2025-05-16,64,10:30,0.5827,0.6426,3821.8201,8585.3392,0.0,0.0,0.0,0.0,0.0,793.91985,0.0,0.0,0.0,9482.24452492319,10196.77238992319,0.0,0.0
2025-05-16,65,10:40,0.4159,0.5343,3849.463,8672.0034,0.0,0.0,0.0,0.0,0.0,670.2529000853449,0.0,0.0,133.50383324798838,10196.77238992319,10800.0,-1.1368683772161603e-13,0.0
2025-05-16,66,10:50,0.1397,0.2953,3703.31,8738.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.2191666666668,10800.0,10800.0,0.0,0.0
2025-05-16,67,11:00,0.1148,0.2084,3718.4285,8900.8343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.7343000000001,10800.0,10800.0,-1.1368683772161603e-13,0.0
2025-05-16,68,11:10,0.1581,0.1936,3800.3392,9018.3285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.6648833333331,10800.0,10800.0,0.0,0.0
2025-05-16,69,11:20,0.1609,0.1819,3800.31,8995.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.9275,10800.0,10800.0,0.0,0.0
2025-05-16,70,11:30,0.1933,0.1988,3689.7833,8908.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.7877833333333,10800.0,10800.0,-1.1368683772161603e-13,0.0
2025-05-16,71,11:40,0.1846,0.2254,3671.7423,9053.3047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.9270666666667,10800.0,10800.0,-1.1368683772161603e-13,0.0
2025-05-16,72,11:50,0.1274,0.2275,3655.28,9348.7875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.9179166666665,10800.0,10800.0,0.0,0.0
2025-05-16,73,12:00,0.0992,0.1897,3398.6103,9398.3872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.9628166666664,10800.0,10800.0,1.1368683772161603e-13,0.0
2025-05-16,74,12:10,0.1126,0.1822,3426.2049,9270.5465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.0569333333333,10800.0,10800.0,0.0,0.0
2025-05-16,75,12:20,0.1295,0.1937,3667.21,9019.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.9920833333333,10800.0,10800.0,0.0,0.0
2025-05-16,76,12:30,0.1305,0.1705,3526.0487,8633.5701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.2535666666669,10800.0,10800.0,0.0,0.0
2025-05-16,77,12:40,0.2898,0.2891,3447.4748,8371.1436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.6114666666665,10800.0,10800.0,1.1368683772161603e-13,0.0
2025-05-16,78,12:50,0.5431,0.4954,3604.22,8195.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.1654166666667,10800.0,10800.0,-1.1368683772161603e-13,0.0
2025-05-16,79,13:00,0.6233,0.5378,3703.0536,7831.2357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.03035,10800.0,10800.0,0.0,0.0
2025-05-16,80,13:10,0.6007,0.5274,3744.3256,7496.7046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.3965,10800.0,10800.0,0.0,0.0
2025-05-16,81,13:20,0.5743,0.5466,3677.01,7384.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.915,10800.0,10800.0,0.0,0.0
2025-05-16,82,13:30,0.5742,0.5643,3443.1064,7466.9527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.64105,10800.0,10800.0,0.0,0.0
2025-05-16,83,13:40,0.5913,0.5867,3453.3798,7454.5745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.8657833333332,10800.0,10800.0,0.0,0.0
2025-05-16,84,13:50,0.5993,0.6224,3641.33,7311.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.7616666666665,10800.0,10800.0,0.0,0.0
2025-05-16,85,14:00,0.5824,0.6609,3544.5211,7276.4062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.98085,10800.0,10800.0,-1.1368683772161603e-13,0.0
2025-05-16,86,14:10,0.595,0.6522,3481.1591,7394.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.21765,10800.0,10800.0,0.0,0.0
2025-05-16,87,14:20,0.6447,0.6451,3534.71,7396.6125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.6504166666666,10800.0,10800.0,0.0,0.0
2025-05-16,88,14:30,0.6572,0.7089,3442.799,6956.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.6018333333333,10800.0,10800.0,1.1368683772161603e-13,0.0
2025-05-16,89,14:40,0.5024,0.5771,3303.902,6555.6703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.9613833333333,10800.0,10800.0,0.0,0.0
2025-05-16,90,14:50,0.2991,0.3369,3275.56,6377.9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0670833333332,10800.0,10800.0,0.0,0.0
2025-05-16,91,15:00,0.3213,0.367,3416.811,6143.5849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.4623166666666,10800.0,10800.0,5.684341886080802e-14,0.0
2025-05-16,92,15:10,0.4176,0.4647,3540.0271,5742.6121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0975000000001,10800.0,10800.0,0.0,0.0
2025-05-16,93,15:20,0.4438,0.4762,3477.51,5340.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.5275,10800.0,10800.0,-5.684341886080802e-14,0.0
2025-05-16,94,15:30,0.4048,0.4545,3267.3943,5209.8435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.74153333333334,10800.0,10800.0,0.0,0.0
2025-05-16,95,15:40,0.4302,0.4805,3410.6066,5143.6859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.84655000000004,10800.0,10800.0,-5.684341886080802e-14,0.0
2025-05-16,96,15:50,0.5172,0.5343,3709.91,4951.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.9816666666667,10800.0,10800.0,-2.842170943040401e-14,0.0
2025-05-16,97,16:00,0.5401,0.5291,3503.7411,4613.9062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.02751666666668,10800.0,10800.0,-2.842170943040401e-14,0.0
2025-05-16,98,16:10,0.5312,0.5334,3485.0602,4233.4843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.73735000000002,10800.0,10800.0,-2.842170943040401e-14,0.0
2025-05-16,99,16:20,0.5429,0.5703,3783.38,3849.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.092916666666648,10800.0,10800.0,7.638334409421077e-14,0.0
2025-05-16,100,16:30,0.5839,0.5884,3755.5209,3445.5751,34.92503109505237,34.92503109505237,0.0,0.0,0.0,0.0,16.732602238280954,0.0,0.0,10800.0,10781.408219735244,1.1368683772161603e-13,2.3447910280083306e-13
2025-05-16,101,16:40,0.577,0.5781,3326.2399,3140.5936,70.04654631464207,62.28988460729405,-7.756661707348023,0.0,7.756661707348023,20.65753362750709,0.0,0.0,10.69130097978698,10781.408219735244,10800.0,1.1013412404281553e-13,0.0
2025-05-16,102,16:50,0.5503,0.5873,2905.72,2914.875,61.4109908991314,56.16785659502458,-5.2431343041068175,0.0,5.2431343041068175,0.0,0.0,0.0,57.69368992835795,10800.0,10800.0,-3.552713678800501e-14,0.0
2025-05-16,103,17:00,0.6073,0.6657,2981.9894,2615.8116,94.15640597898437,85.10841338115046,-9.047992597833911,0.0,9.047992597833911,0.0,0.0,0.0,24.078780047817133,10800.0,10800.0,0.0,0.0
2025-05-16,104,17:10,0.6522,0.6907,3049.5777,2264.1315,146.97816169281737,146.97816169281737,0.0,0.0,0.0,0.0,0.0,0.0,16.07046169281739,10800.0,10800.0,0.0,0.0
2025-05-16,105,17:20,0.632,0.6345,3007.17,1926.7125,238.0869982147601,221.34474942427482,-16.742248790485263,0.0,16.742248790485263,0.0,0.0,0.0,41.268499424274836,10800.0,10800.0,-2.842170943040401e-14,0.0
2025-05-16,106,17:30,0.6184,0.6215,3178.2306,1650.2935,265.3604946417509,252.33420952110575,-13.026285120645156,0.0,13.026285120645156,0.0,2.3219738122275544,0.0,0.0,10800.0,10797.420029097524,0.0,-8.464340339742193e-13
2025-05-16,107,17:40,0.7903,0.8179,3004.4012,1398.7288,262.04407668445583,262.04407668445583,0.0,0.0,0.0,0.0,5.567989982210747,0.0,0.0,10797.420029097524,10791.233373561734,-5.684341886080802e-14,-4.04121180963557e-13
2025-05-16,108,17:50,1.0553,1.0876,2696.92,1142.6625,0.0,0.0,0.0,0.0,0.0,0.0,259.04291666666666,0.0,0.0,10791.233373561734,10503.407910598771,-5.684341886080802e-14,1.7053025658242404e-13
2025-05-16,109,18:00,1.1244,1.1129,3050.9511,881.4736,0.0,0.0,0.0,0.0,0.0,0.0,361.5795833333333,0.0,0.0,10503.407910598771,10101.65281800618,-5.684341886080802e-14,9.094947017729282e-13
2025-05-16,110,18:10,1.1069,1.0836,3252.8886,619.3577,82.06496454029121,0.0,-82.06496454029121,0.0,82.06496454029121,0.0,438.9218166666667,0.0,0.0,10101.65281800618,9613.961910598771,0.0,-8.526512829121202e-13
2025-05-16,111,18:20,1.1162,1.1193,3090.11,360.4875,0.0,0.0,0.0,0.0,0.0,0.0,454.9370833333333,0.0,0.0,9613.961910598771,9108.476262450624,0.0,6.821210263296962e-13
2025-05-16,112,18:30,1.1506,1.151,3142.4522,126.6451,0.0,0.0,0.0,0.0,0.0,0.0,502.6345166666666,0.0,0.0,9108.476262450624,8549.993466154328,0.0,7.958078640513122e-13
2025-05-16,113,18:40,1.1496,1.1575,3122.4267,8.7028,0.0,0.0,0.0,0.0,0.0,0.0,518.9539833333333,0.0,0.0,8549.993466154328,7973.377929117291,0.0,0.0
2025-05-16,114,18:50,1.1198,1.1471,2955.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.5583333333333,0.0,0.0,7973.377929117291,7426.090892080254,0.0,-4.547473508864641e-13
2025-05-16,115,19:00,1.1255,1.1406,2929.1372,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,488.0232833333333,0.0,0.0,7426.090892080254,6883.842799487661,0.0,-3.410605131648481e-13
2025-05-16,116,19:10,1.138,1.1479,3018.3129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.05215,0.0,0.0,6883.842799487661,6324.895966154328,0.0,-1.1368683772161603e-13
2025-05-16,117,19:20,1.1524,1.163,3099.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.5216666666666,0.0,0.0,6324.895966154328,5750.983003191364,0.0,-3.410605131648481e-13
2025-05-16,118,19:30,1.1825,1.1727,3050.5365,0.0716,0.0,0.0,0.0,0.0,0.0,0.0,508.4108166666666,0.0,0.0,5750.983003191364,5186.082095783957,-5.684341886080802e-14,-1.1368683772161603e-13
2025-05-16,119,19:40,1.1342,1.184,2834.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.461,0.0,0.0,5186.082095783957,4661.12542911729,0.0,-2.2737367544323206e-13
2025-05-16,120,19:50,1.0747,1.1847,2712.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.03666666666663,0.0,0.0,4661.12542911729,4158.862466154327,0.0,1.1368683772161603e-13
2025-05-16,121,20:00,1.1687,1.1534,3027.0676,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,504.51041666666663,0.0,0.0,4158.862466154327,3598.2953365246976,0.0,0.0
2025-05-16,122,20:10,1.2252,1.1273,3362.4993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.4165499999999,0.0,0.0,3598.2953365246976,2975.610280969142,0.0,-2.2737367544323206e-13
2025-05-16,123,20:20,1.1887,1.1441,3396.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.1133333333332,0.0,0.0,2975.610280969142,2346.5954661543274,0.0,1.1368683772161603e-13
2025-05-16,124,20:30,1.1675,1.1781,3165.0684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.5114,0.0,0.0,2346.5954661543274,1760.4716883765495,0.0,-1.1368683772161603e-13
2025-05-16,125,20:40,1.0306,1.0255,2974.0657,0.0,520.0553692976133,503.7436317120899,-16.311737585523417,0.0,16.311737585523417,8.066015045423228,0.0,0.0,0.0,1760.4716883765495,1767.7311019174304,0.0,-9.14823772291129e-14
2025-05-16,126,20:50,0.8352,0.7931,3077.04,0.0,567.547250695768,567.547250695768,0.0,0.0,0.0,54.70725069576804,0.0,0.0,0.0,1767.7311019174304,1816.9676275436216,0.0,-1.4210854715202004e-14
2025-05-16,127,21:00,0.8079,0.7997,3462.8669,0.0,544.5463020731905,544.5463020731905,0.0,0.0,0.0,0.0,32.598181260142724,0.0,0.0,1816.9676275436216,1780.747426143463,0.0,-7.815970093361102e-14
2025-05-16,128,21:10,0.8528,0.8051,3564.3905,0.0,560.4509817741481,560.4509817741481,0.0,0.0,0.0,0.0,33.6141015591852,0.0,0.0,1780.747426143463,1743.398424411035,0.0,4.973799150320701e-14
2025-05-16,129,21:20,0.9054,0.7618,3394.09,0.0,595.0146965106031,595.0146965106031,0.0,0.0,0.0,29.333029843936515,0.0,0.0,0.0,1743.398424411035,1769.7981512705778,0.0,-1.0658141036401503e-14
2025-05-16,130,21:30,0.9478,0.8302,3434.748,0.0,575.9086831968792,575.9086831968792,0.0,0.0,0.0,3.450683196879254,0.0,0.0,0.0,1769.7981512705778,1772.9037661477691,0.0,0.0
2025-05-16,131,21:40,0.7132,0.6812,3212.3218,0.0,522.9421873920024,522.9421873920024,0.0,0.0,0.0,0.0,12.444779274664256,0.0,0.0,1772.9037661477691,1759.0762336203645,0.0,1.0125233984581428e-13
2025-05-16,132,21:50,0.3414,0.3662,2719.21,0.0,809.7058664935053,809.7058664935053,0.0,0.0,0.0,356.5041998268386,0.0,0.0,0.0,1759.0762336203645,2079.930013464519,0.0,-1.7053025658242404e-13
2025-05-16,133,22:00,0.2796,0.3023,2511.9324,0.0,1224.2812196397106,1224.2812196397106,0.0,0.0,0.0,805.6258196397106,0.0,0.0,0.0,2079.930013464519,2804.9932511402585,0.0,-1.1368683772161603e-13
2025-05-16,134,22:10,0.3324,0.3493,2548.5884,0.0,1233.1423348212259,1233.1423348212259,0.0,0.0,0.0,808.3776014878925,0.0,0.0,0.0,2804.9932511402585,3532.5330924793616,0.0,-2.2737367544323206e-13
2025-05-16,135,22:20,0.3338,0.3651,2612.04,0.0,1230.2496916816244,1230.2496916816244,0.0,0.0,0.0,794.9096916816245,0.0,0.0,0.0,3532.5330924793616,4247.9518149928235,0.0,-1.1368683772161603e-13
2025-05-16,136,22:30,0.3173,0.3536,2565.1684,0.0,1209.9438356093392,1209.9438356093392,0.0,0.0,0.0,782.4157689426726,0.0,0.0,0.0,4247.9518149928235,4952.126007041229,0.0,2.2737367544323206e-13
2025-05-16,137,22:40,0.3336,0.3288,2647.1005,0.0,1228.1911089399116,1226.5700750042643,-1.6210339356473469,0.0,1.6210339356473469,785.3866583375976,0.0,0.0,0.0,4952.126007041229,5658.973999545067,0.0,3.410605131648481e-13
2025-05-16,138,22:50,0.3634,0.3186,2850.02,0.0,1248.1683392909667,1248.1683392909667,0.0,0.0,0.0,773.1650059576334,0.0,0.0,0.0,5658.973999545067,6354.822504906937,0.0,-4.547473508864641e-13
2025-05-16,139,23:00,0.3454,0.3461,2877.858,0.0,1251.6629356436185,1251.6629356436185,0.0,0.0,0.0,772.0199356436185,0.0,0.0,0.0,6354.822504906937,7049.640446986194,0.0,0.0
2025-05-16,140,23:10,0.335,0.3614,2661.3395,0.0,1240.621529570926,1240.621529570926,0.0,0.0,0.0,797.0649462375927,0.0,0.0,0.0,7049.640446986194,7766.998898600027,0.0,0.0
2025-05-16,141,23:20,0.3488,0.34,2533.03,0.0,1224.9430596986253,1224.9430596986253,0.0,0.0,0.0,802.7713930319587,0.0,0.0,0.0,7766.998898600027,8489.49315232879,0.0,5.684341886080801e-13
2025-05-16,142,23:30,0.3465,0.3039,2871.7276,0.0,1184.6744651399708,1184.6744651399708,0.0,0.0,0.0,706.0531984733042,0.0,0.0,0.0,8489.49315232879,9124.941030954764,0.0,-4.547473508864641e-13
2025-05-16,143,23:40,0.3347,0.2872,2918.2178,0.0,1240.3408336170282,1240.3408336170282,0.0,0.0,0.0,753.971200283695,0.0,0.0,0.0,9124.941030954764,9803.51511121009,0.0,9.094947017729282e-13
2025-05-16,144,23:50,0.3394,0.2941,2594.84,0.0,1209.7730394941998,1209.7730394941998,0.0,0.0,0.0,777.2997061608664,0.0,0.0,0.0,9803.51511121009,10503.08484675487,0.0,-6.821210263296962e-13
2025-05-17,1,00:00,0.3718,0.306,2566.1507,0.0,427.5791999215137,427.5791999215137,0.0,0.0,0.0,0.0,0.11258341181962805,0.0,0.0,10503.08484675487,10502.95975407507,0.0,-6.316058787092516e-13
2025-05-17,2,00:10,0.3608,0.3405,2600.1911,0.0,385.6574128608893,385.6574128608893,0.0,0.0,0.0,0.0,47.707770472444054,0.0,0.0,10502.95975407507,10449.951120216798,0.0,-2.5579538487363607e-13
2025-05-17,3,00:20,0.3046,0.3826,2545.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.21166666666664,0.0,0.0,10449.951120216798,9978.604823920501,0.0,-4.547473508864641e-13
2025-05-17,4,00:30,0.2778,0.3834,2509.3345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.2224166666666,0.0,0.0,9978.604823920501,9513.913249846428,0.0,7.389644451905042e-13
2025-05-17,5,00:40,0.2956,0.3258,2390.5594,0.0,435.78239625944485,435.78239625944485,0.0,0.0,0.0,37.35582959277821,0.0,0.0,0.0,9513.913249846428,9547.533496479928,0.0,-5.400124791776761e-13
2025-05-17,6,00:50,0.3292,0.2759,2301.73,0.0,1233.3010404753004,1233.3010404753004,0.0,0.0,0.0,833.3333333333334,0.0,0.0,16.346040475300356,9547.533496479928,10297.533496479928,0.0,0.0
2025-05-17,7,01:00,0.3375,0.3229,2485.7503,0.0,406.97133418140106,406.97133418140106,0.0,0.0,0.0,0.0,7.320382485265611,0.0,0.0,10297.533496479928,10289.399738162965,0.0,-6.945555242054979e-13
