date,load_kWh,pv_kWh,positive_net_kWh,surplus_pv_kWh,price_mean,month
2025-10-17,71943.17253333333,55938.973216666665,38542.99136666666,22538.79205,0.58880625,10
2025-10-18,71656.70145000001,55580.10818333334,38804.589166666665,22727.995899999998,0.5830680555555555,10
2025-10-19,117991.24738333334,54105.524849999994,69920.68156666667,6034.959033333333,0.7893604166666667,10
2025-10-20,117903.31864999999,53462.53628333334,69502.70515,5061.9227833333325,0.7871270833333333,10
2025-10-21,117800.84898333333,51338.26763333334,69751.18228333333,3288.600933333333,0.79530625,10
2025-10-22,117671.98653333333,52117.08983333333,70269.22625,4714.3295499999995,0.7929506944444444,10
2025-10-23,117212.01551666665,53832.51848333334,69159.37555,5779.878516666667,0.7813361111111112,10
2025-10-24,72135.51853333334,53715.46781666666,40017.41795,21597.36723333333,0.5963583333333333,10
2025-10-25,72042.787,52644.35426666667,39595.94248333333,20197.50975,0.5985090277777778,10
2025-10-26,117422.34435000001,52878.032333333336,69173.80648333333,4629.494466666666,0.7873305555555555,10
2025-10-27,117790.56431666667,54237.98265,70531.46800000001,6978.886333333333,0.7828958333333333,10
2025-10-28,117514.1448,51541.7231,70532.98495,4560.56325,0.7930666666666668,10
2025-10-29,117721.61451666667,48409.35771666667,71974.31910000001,2662.0623,0.8069569444444444,10
2025-10-30,116916.07056666666,52128.25291666667,70245.7216,5457.90395,0.7919604166666666,10
2025-10-31,71748.98903333333,47844.69696666667,40450.52553333333,16546.23346666667,0.6177326388888889,10
2025-11-01,71974.20948333332,49430.171050000004,40293.52953333333,17749.4911,0.6046034722222222,11
2025-11-02,117843.23631666666,49046.85238333334,72229.32363333333,3432.9397000000004,0.8022444444444444,11
2025-11-03,117808.91503333335,48303.98475,71713.48978333334,2208.5595000000003,0.8054708333333334,11
2025-11-04,117396.61073333333,49816.5387,71653.78745,4073.7154166666674,0.7975826388888889,11
2025-11-05,117764.40761666668,48086.38755000001,72775.54613333334,3097.526066666667,0.8089555555555555,11
2025-11-06,117713.09413333335,46343.50958333333,73309.5227,1939.9381500000006,0.8150673611111112,11
2025-11-07,72212.37866666667,48893.916883333346,41237.32223333333,17918.860450000004,0.6155340277777778,11
2025-11-08,72034.86681666666,48243.65971666667,40561.78883333333,16770.581733333336,0.6173409722222222,11
2025-11-09,117877.67016666666,46530.85298333332,73837.96445,2491.147266666667,0.8103173611111111,11
2025-11-10,118420.10276666668,44561.65966666667,74991.64793333334,1133.2048333333335,0.8189729166666666,11
2025-11-11,117957.86745000002,46398.84778333333,74131.41225,2572.3925833333337,0.8138590277777777,11
2025-11-12,117416.71383333334,46460.726083333335,73931.49851666666,2975.5107666666668,0.8123951388888888,11
2025-11-13,117780.10726666666,45384.23595,73866.95758333332,1471.0862666666665,0.8185361111111111,11
2025-11-14,71737.8931,44139.43779999999,41445.73386666667,13847.278566666666,0.6290784722222222,11
2025-11-15,72466.97681666668,44255.0899,41887.592450000004,13675.705533333334,0.6287680555555555,11
2025-11-16,118360.27023333334,43925.72585000001,76223.72015000001,1789.1757666666665,0.8205798611111111,11
2025-11-17,117269.71065000001,44573.956316666656,74681.84706666665,1986.0927333333339,0.815854861111111,11
2025-11-18,117783.68650000001,42893.134666666665,75478.3253,587.7734666666664,0.8219124999999999,11
2025-11-19,118179.70134999999,42811.38975,76772.89356666668,1404.5819666666666,0.8290138888888889,11
2025-11-20,117846.45723333333,43053.3812,75808.48121666668,1015.4051833333334,0.8211791666666666,11
2025-11-21,71999.17709999999,43134.793033333335,42312.27291666666,13447.888849999998,0.6326340277777778,11
2025-11-22,72549.91013333334,42330.080649999996,42804.866416666664,12585.036933333335,0.636675,11
2025-11-23,117782.6922,42550.595916666665,76947.85211666668,1715.755833333333,0.8264944444444444,11
2025-11-24,117975.68781666667,43813.74411666667,75898.33721666667,1736.393516666667,0.8210506944444445,11
2025-11-25,117682.39221666666,41513.73175,77002.42851666667,833.7680500000002,0.8241243055555556,11
2025-11-26,117686.43673333334,40928.769850000004,77135.76621666667,378.0993333333333,0.8299340277777778,11
2025-11-27,117198.14165,41417.248916666664,76682.73811666667,901.8453833333332,0.8285638888888889,11
2025-11-28,72239.02128333332,41317.78273333333,42813.36308333333,11892.124533333334,0.6340243055555557,11
2025-11-29,72156.19988333333,37226.74978333333,43145.465599999996,8216.0155,0.6504381944444445,11
2025-11-30,118008.83443333332,37764.006316666666,80255.53603333334,10.707916666666582,0.8395993055555555,11
2025-12-01,125291.39163333333,38992.4639,86340.35501666667,41.427283333333285,0.9076055555555556,12
2025-12-02,125400.62359999999,36762.81365,88637.80995000001,0.0,0.9153138888888888,12
2025-12-03,124622.93113333332,37460.18256666666,87162.74856666668,0.0,0.9120326388888889,12
2025-12-04,125336.25095,38565.0422,86809.95815,38.7494,0.9050854166666666,12
2025-12-05,78868.07108333333,37556.4434,48339.95076666667,7028.323083333334,0.7171770833333333,12
2025-12-06,79470.82114999999,35806.19033333333,49096.53905,5431.908233333334,0.7271965277777777,12
2025-12-07,125067.46291666666,37414.78166666667,87665.25383333334,12.572583333333418,0.9101083333333333,12
2025-12-08,124410.35393333335,36563.14281666667,87847.21111666667,0.0,0.9085152777777777,12
2025-12-09,124694.68108333333,37306.22681666667,87395.55988333334,7.1056166666667195,0.9057770833333332,12
2025-12-10,124378.76451666666,35991.14605,88387.61846666667,0.0,0.9161590277777777,12
2025-12-11,123787.79896666667,37826.544266666664,85961.2547,0.0,0.8976340277777778,12
2025-12-12,78661.70368333333,34947.2902,48263.31276666666,4548.899283333333,0.7237798611111111,12
2025-12-13,78840.15754999999,35041.62416666667,48571.03085,4772.497466666668,0.7296965277777777,12
2025-12-14,124522.58584999999,35743.86405,88778.7218,0.0,0.9207375000000001,12
2025-12-15,124305.22548333334,34835.66751666667,89469.55796666666,0.0,0.9144402777777779,12
2025-12-16,124646.94338333333,35228.852049999994,89418.09133333333,0.0,0.9109138888888888,12
2025-12-17,124466.55464999999,36274.70758333333,88191.84706666665,0.0,0.9088097222222221,12
2025-12-18,124315.35926666665,36949.0923,87452.4507,86.18373333333314,0.9094777777777777,12
2025-12-19,78593.32543333333,35684.934133333336,48831.63013333333,5923.238833333333,0.7250944444444445,12
2025-12-20,78668.52011666667,35812.16786666666,49177.05495,6320.702700000001,0.7189708333333333,12
2025-12-21,124376.44096666668,35338.6591,89037.78186666667,0.0,0.9100763888888888,12
2025-12-22,124718.45381666666,35781.02673333333,88937.42708333333,0.0,0.9192854166666665,12
2025-12-23,123956.65456666665,36698.56203333333,87258.09253333333,0.0,0.9126888888888889,12
2025-12-24,123954.37128333334,36099.81196666667,87854.55931666668,0.0,0.9082652777777778,12
2025-12-25,123789.85789999999,35977.40936666667,87812.44853333333,0.0,0.9102520833333334,12
2025-12-26,78270.30765,35262.685216666665,48715.39105,5707.768616666668,0.7237750000000001,12
2025-12-27,78409.18393333333,35070.37486666667,48316.8559,4978.046833333333,0.7212277777777778,12
2025-12-28,123511.26975000002,36702.01500000001,86809.25475000001,0.0,0.9058916666666667,12
2025-12-29,123677.30638333333,36153.54011666667,87523.76626666666,0.0,0.90653125,12
2025-12-30,123526.50905,37302.10645,86243.38968333334,18.98708333333313,0.9004583333333334,12
2025-12-31,123791.70508333335,35145.28214999999,88646.42293333332,0.0,0.9102437499999999,12
