date,part,variant,initial_soc_kwh,final_soc_kwh,baseline_plan_cost_yuan,upward_adjustment_cost_yuan,downward_cancellation_refund_yuan,settled_normal_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,final_commitment_kwh,up_kwh,down_kwh,emergency_kwh,waste_kwh,charge_kwh,discharge_kwh,scenario_count_min
2025-05-19,q42,P1_bias2h,5085.871229466065,5884.167599274638,35733.01935823352,0.0,0.0,35733.01935823352,0.0,35733.01935823352,57147.386571977564,57147.386571977564,0.0,0.0,0.0,5555.256800312071,17676.034151777832,13599.120930112334,30
2025-05-20,q42,P1_bias2h,5884.167599274638,4990.939774044846,34833.89366131798,0.0,0.0,34833.89366131798,5592.344295028911,40426.23795634689,56145.2856699197,56145.2856699197,0.0,0.0,1119.699720031365,1.8628217080974991,18629.646285700604,15893.918534124303,30
2025-05-21,q42,P1_bias2h,4990.939774044846,5713.595020429759,35510.53287414289,0.0,0.0,35510.53287414289,2054.3474308306468,37564.880304973536,56310.43367939918,56310.43367939918,0.0,0.0,434.5349634231573,1123.0991578333278,18994.0235784698,14734.769376814122,30
2025-05-22,q42,P1_bias2h,5713.595020429759,5807.626954711769,34832.850884806314,0.0,0.0,34832.850884806314,0.0,34832.850884806314,54822.84955225601,54822.84955225601,0.0,0.0,0.0,308.6929335463798,19015.24769046925,15317.721888426284,30
2025-05-23,q42,P1_bias2h,5807.626954711769,10800.0,12843.462272447667,0.0,0.0,12843.462272447667,587.2118807883951,13430.674153236061,32369.116672883218,32369.116672883218,0.0,0.0,256.11820979832197,17438.063467627908,22489.93047874155,13723.707947021252,30
2025-05-24,q42,P1_bias2h,10800.0,10412.089455667052,11876.085344561552,0.0,0.0,11876.085344561552,0.0,11876.085344561552,27867.41992855809,27867.41992855809,0.0,0.0,0.0,20471.228647252166,21004.259936169707,17362.57003819712,30
2025-05-25,q42,P1_bias2h,10412.089455667052,8947.19428663715,34477.153414746484,0.0,0.0,34477.153414746484,0.0,34477.153414746484,53795.51887786075,53795.51887786075,0.0,0.0,0.0,3397.016989718844,16694.1966154499,14840.704910641321,30
2025-05-26,q42,P1_bias2h,8947.19428663715,6585.3801771988765,33289.2904713366,0.0,0.0,33289.2904713366,17142.82793270374,50432.118404040346,52398.50835166953,52398.50835166953,0.0,0.0,2641.9464479209396,0.0,13611.866042552248,13151.24419296177,30
2025-05-27,q42,P1_bias2h,6585.3801771988765,8233.87503996362,34593.75728081325,0.0,0.0,34593.75728081325,0.0,34593.75728081325,55484.12846747528,55484.12846747528,0.0,0.0,0.0,414.5489753543518,22081.930608592964,16402.71841647203,30
2025-05-28,q42,P1_bias2h,8233.87503996362,5253.107103617266,34084.14796153052,0.0,0.0,34084.14796153052,0.0,34084.14796153052,53025.36078325275,53025.36078325275,0.0,0.0,0.0,628.7942522512585,14765.439861648536,14642.69743064704,30
2025-05-29,q42,P1_bias2h,5253.107103617266,4231.582361903518,35280.3589127945,0.0,0.0,35280.3589127945,2657.0733168960946,37937.432229690596,56177.821714249185,56177.821714249185,0.0,0.0,433.74738876332725,133.6503407891165,17300.881735609328,14933.08647338593,30
2025-05-30,q42,P1_bias2h,4231.582361903518,10575.357365467133,14223.054807813362,0.0,0.0,14223.054807813362,157.5756338668506,14380.630441680212,34271.79810984799,34271.79810984799,0.0,0.0,46.42086724608944,17606.840011179014,23188.148400216545,13073.00270096815,30
2025-05-31,q42,P1_bias2h,10575.357365467133,10333.059646944896,11632.022096619923,0.0,0.0,11632.022096619923,0.0,11632.022096619923,28790.531125463218,28790.531125463218,0.0,0.0,0.0,16568.46954371245,21320.77883379357,17487.8988020428,30
2025-06-01,q42,P1_bias2h,10333.059646944896,5457.185844270193,42550.01047896546,0.0,0.0,42550.01047896546,48555.8465264008,91105.85700536626,61215.11549193397,61215.11549193397,0.0,0.0,8281.124348490514,0.0,13998.420857009027,15727.007316584542,30
2025-06-02,q42,P1_bias2h,5457.185844270193,3747.511916404654,51048.282695813425,0.0,0.0,51048.282695813425,1213.6320246357407,52261.91472044917,73984.97989797159,73984.97989797159,0.0,0.0,212.31156325586196,3745.507019571823,17629.913298603286,15818.936306947653,30
2025-06-03,q42,P1_bias2h,3747.511916404654,6221.758171167091,52163.26429227544,0.0,0.0,52163.26429227544,74.49652516897505,52237.76081744441,77330.73967987493,77330.73967987493,0.0,0.0,10.838222909576643,2335.819365130056,24139.842500183822,17326.4507958627,30
2025-06-04,q42,P1_bias2h,6221.758171167091,7075.622478248921,55285.55251765181,0.0,0.0,55285.55251765181,0.0,55285.55251765181,79825.98354491315,79825.98354491315,0.0,0.0,0.0,5422.684679014462,20997.6851203072,16239.647071075187,30
2025-06-05,q42,P1_bias2h,7075.622478248921,7248.556091111066,52602.29221035157,0.0,0.0,52602.29221035157,0.0,52602.29221035157,75298.44606439109,75298.44606439109,0.0,0.0,0.0,84.32516982721359,20574.540138533055,16509.737260635837,30
2025-06-06,q42,P1_bias2h,7248.556091111066,9262.02242698725,17564.53363989658,0.0,0.0,17564.53363989658,13110.60846017893,30675.14210007551,36132.92528530054,36132.92528530054,0.0,0.0,2835.7156367750154,2240.2495155066576,21375.138443580698,15501.7424370118,30
2025-06-07,q42,P1_bias2h,9262.02242698725,9294.59951107581,18722.640497360913,0.0,0.0,18722.640497360913,2398.1994133165776,21120.839910677492,37587.0580641111,37587.0580641111,0.0,0.0,389.70320568828225,2531.104347726792,22578.023051190667,18258.87929578474,30
2025-06-08,q42,P1_bias2h,9294.59951107581,4982.724795580915,54412.2098960741,0.0,0.0,54412.2098960741,0.0,54412.2098960741,76020.18473448914,76020.18473448914,0.0,0.0,0.0,13130.811362029614,8342.82815651719,10638.378050724325,30
2025-06-09,q42,P1_bias2h,4982.724795580915,4537.089386654532,55088.222871940234,0.0,0.0,55088.222871940234,0.0,55088.222871940234,77762.66648239591,77762.66648239591,0.0,0.0,0.0,3815.2253000770784,17977.89640536446,14963.167956378955,30
2025-06-10,q42,P1_bias2h,4537.089386654532,3242.4842844449786,51775.8033101333,0.0,0.0,51775.8033101333,0.0,51775.8033101333,74236.99363729241,74236.99363729241,0.0,0.0,0.0,42.165586200113694,19692.254788145055,17115.870970386095,30
2025-06-11,q42,P1_bias2h,3242.4842844449786,2573.420892048301,53018.59181319055,0.0,0.0,53018.59181319055,18421.95335401938,71440.54516720993,76404.2049366672,76404.2049366672,0.0,0.0,3295.3691607047413,39.0647240937102,21990.632156676773,18414.569100065197,30
2025-06-12,q42,P1_bias2h,2573.420892048301,4660.922963217584,55589.7145590928,0.0,0.0,55589.7145590928,0.0,55589.7145590928,79975.00615731173,79975.00615731173,0.0,0.0,0.0,1358.4391811037444,22554.861467485825,16390.685924611164,30
2025-06-13,q42,P1_bias2h,4660.922963217584,8488.101461967004,18929.719715478568,0.0,0.0,18929.719715478568,1675.8776265881897,20605.597342066758,38661.35398635284,38661.35398635284,0.0,0.0,305.37716578967945,3094.270393238282,21487.82321068297,13960.676151778727,30
2025-06-14,q42,P1_bias2h,8488.101461967004,9380.792495667707,20005.647141276313,0.0,0.0,20005.647141276313,0.0,20005.647141276313,37327.42673018849,37327.42673018849,0.0,0.0,0.0,6294.687416277464,21241.971755686303,16402.575191775275,30
2025-06-15,q42,P1_bias2h,9380.792495667707,4922.707276842822,53337.875907050664,0.0,0.0,53337.875907050664,0.0,53337.875907050664,74113.90182227895,74113.90182227895,0.0,0.0,0.0,4580.592407541014,15361.114622878904,16454.77954147431,30
2025-06-16,q42,P1_bias2h,4922.707276842822,3506.9795222678367,53354.67151632634,0.0,0.0,53354.67151632634,0.0,53354.67151632634,75553.18871345572,75553.18871345572,0.0,0.0,0.0,226.21822257392898,20563.54028069802,17930.62260648288,30
2025-06-17,q42,P1_bias2h,3506.9795222678367,2182.671860430088,54466.654880445654,0.0,0.0,54466.654880445654,535.9396724469267,55002.59455289258,77668.57240473732,77668.57240473732,0.0,0.0,77.67868471562826,218.414128600322,21487.90863073652,18597.082886550554,30
2025-06-18,q42,P1_bias2h,2182.671860430088,4223.464155493002,55548.66523162601,0.0,0.0,55548.66523162601,0.0,55548.66523162601,79817.20656847172,79817.20656847172,0.0,0.0,0.0,2966.508274612613,21503.128043697303,15580.820649838195,30
2025-06-19,q42,P1_bias2h,4223.464155493002,4851.816528642994,52303.968129425746,0.0,0.0,52303.968129425746,0.0,52303.968129425746,76502.81123006926,76502.81123006926,0.0,0.0,0.0,3809.79158489283,20357.88583863916,15924.37039346273,30
2025-06-20,q42,P1_bias2h,4851.816528642994,9421.103235786304,19329.714996552582,0.0,0.0,19329.714996552582,0.0,19329.714996552582,38620.98454381074,38620.98454381074,0.0,0.0,0.0,8206.379806397981,20535.083426230412,12521.059538817653,30
2025-06-21,q42,P1_bias2h,9421.103235786304,8226.198655410002,17028.946693421844,0.0,0.0,17028.946693421844,335.941272424282,17364.887965846126,32918.50002656174,32918.50002656174,0.0,0.0,113.41045151592344,11311.99919170837,18213.60530898931,15828.434422620014,30
2025-06-22,q42,P1_bias2h,8226.198655410002,3796.441370538343,48477.9028740058,0.0,0.0,48477.9028740058,0.0,48477.9028740058,68612.21115241194,68612.21115241194,0.0,0.0,0.0,2353.367028023315,14675.18200406903,15873.678979680411,30
2025-06-23,q42,P1_bias2h,3796.441370538343,3015.0996982912857,49079.506904536116,0.0,0.0,49079.506904536116,0.0,49079.506904536116,71317.0964125759,71317.0964125759,0.0,0.0,0.0,1300.4388966539263,19255.679057601777,16300.307541679793,30
2025-06-24,q42,P1_bias2h,3015.0996982912857,2392.986403673302,54301.8448489077,0.0,0.0,54301.8448489077,14773.361947638121,69075.20679654583,77012.56666272582,77012.56666272582,0.0,0.0,2647.818449341916,17.9392741761975,20702.923963409143,17329.270375517597,30
2025-06-25,q42,P1_bias2h,2392.986403673302,4047.0238307775567,52545.70082044466,0.0,0.0,52545.70082044466,0.0,52545.70082044466,76924.0868398486,76924.0868398486,0.0,0.0,0.0,957.3953975012257,21266.507322562633,15737.237246881909,30
2025-06-26,q42,P1_bias2h,4047.0238307775567,3872.355331240876,49826.125277274,0.0,0.0,49826.125277274,99.34546335149767,49925.4707406255,73497.24795302967,73497.24795302967,0.0,0.0,14.082566213267796,2455.9245185951427,19290.651667881484,15782.629500567018,30
2025-06-27,q42,P1_bias2h,3872.355331240876,9888.132900154864,19438.19936775367,0.0,0.0,19438.19936775367,0.0,19438.19936775367,40633.070921305574,40633.070921305574,0.0,0.0,0.0,11260.402223868283,22035.91062498968,12434.88779421905,30
2025-06-28,q42,P1_bias2h,9888.132900154864,9409.861685950229,16602.712366799893,0.0,0.0,16602.712366799893,0.0,16602.712366799893,33341.89192512773,33341.89192512773,0.0,0.0,0.0,7891.020438293081,21602.049805011382,17928.1044348434,30
2025-06-29,q42,P1_bias2h,9409.861685950229,2720.6632040269933,45907.16983865634,0.0,0.0,45907.16983865634,7404.7005557651055,53311.87039442144,65058.61062793015,65058.61062793015,0.0,0.0,1280.4632134608273,43.22800051326112,16043.97863829109,19015.901330746696,30
2025-06-30,q42,P1_bias2h,2720.6632040269933,3594.9566412352324,50894.41769102347,0.0,0.0,50894.41769102347,0.0,50894.41769102347,74923.83296063473,74923.83296063473,0.0,0.0,0.0,288.4591351663496,20899.082887619075,16141.39304548404,30
2025-07-01,q42,P1_bias2h,3594.9566412352324,1200.0,53178.248056938035,0.0,0.0,53178.248056938035,54516.54493318043,107694.79299011847,70862.95248603154,70862.95248603154,0.0,0.0,8773.183106133343,0.0,15395.013347069787,14625.421788238233,30
2025-07-02,q42,P1_bias2h,1200.0,4018.554708306576,65757.8341158474,0.0,0.0,65757.8341158474,174.22435506429423,65932.0584709117,87166.59721651308,87166.59721651308,0.0,0.0,20.17653214409893,8106.362307397903,19152.34651114053,12976.70143654791,30
2025-07-03,q42,P1_bias2h,4018.554708306576,4074.16407720384,65084.41843611893,0.0,0.0,65084.41843611893,39.66401522836703,65124.0824513473,85037.51677225015,85037.51677225015,0.0,0.0,5.073097810112813,1251.7560010945404,20949.29738749929,16918.882451866884,30
2025-07-04,q42,P1_bias2h,4074.16407720384,8369.469141016803,24627.34537656989,0.0,0.0,24627.34537656989,11928.825036534428,36556.17041310432,44025.21368816545,44025.21368816545,0.0,0.0,2577.840688338176,9760.989533333333,21554.85694248398,13593.65956598036,30
2025-07-05,q42,P1_bias2h,8369.469141016803,9102.459245159267,25599.687130456365,0.0,0.0,25599.687130456365,0.0,25599.687130456365,43957.06950954362,43957.06950954362,0.0,0.0,0.0,10479.431354195825,21199.300499752142,16511.742311071022,30
2025-07-06,q42,P1_bias2h,9102.459245159267,7385.632340464744,68257.04416526384,0.0,0.0,68257.04416526384,0.0,68257.04416526384,84837.9855528039,84837.9855528039,0.0,0.0,0.0,3268.3869693848474,17477.69077707432,15702.073743655274,30
2025-07-07,q42,P1_bias2h,7385.632340464744,4239.28920446331,59616.74669660705,0.0,0.0,59616.74669660705,0.0,59616.74669660705,77115.16069504971,77115.16069504971,0.0,0.0,0.0,3551.669092164103,15714.30346642231,15560.294630203369,30
2025-07-08,q42,P1_bias2h,4239.28920446331,3286.3344737354464,61645.499003094745,0.0,0.0,61645.499003094745,0.0,61645.499003094745,81778.11797413067,81778.11797413067,0.0,0.0,0.0,3292.526362536115,19851.915013594524,16937.710418666644,30
2025-07-09,q42,P1_bias2h,3286.3344737354464,2617.4239952672474,61460.926942666694,0.0,0.0,61460.926942666694,77.7250808251214,61538.65202349181,82035.17310626626,82035.17310626626,0.0,0.0,8.925709786991433,5016.709092242169,18793.07440929366,15824.409702149238,30
2025-07-10,q42,P1_bias2h,2617.4239952672474,2651.2986946805436,59410.0809214699,0.0,0.0,59410.0809214699,0.0,59410.0809214699,78092.91637534983,78092.91637534983,0.0,0.0,0.0,1563.9232524495242,19183.592158394727,15508.222418827756,30
2025-07-11,q42,P1_bias2h,2651.2986946805436,3726.1140706799492,23782.973751357786,0.0,0.0,23782.973751357786,6315.46517205479,30098.438923412577,41417.5962413652,41417.5962413652,0.0,0.0,1747.368486103009,6584.677381319529,16285.138724995933,12223.628528847246,30
2025-07-12,q42,P1_bias2h,3726.1140706799492,5291.081970389718,25634.9882089644,0.0,0.0,25634.9882089644,142.02359068955613,25777.01179965396,44533.495099236985,44533.495099236985,0.0,0.0,21.065498470714346,8413.169424679501,19203.56173661093,14146.413896916061,30
2025-07-13,q42,P1_bias2h,5291.081970389718,4361.717431205791,65099.49014457572,0.0,0.0,65099.49014457572,0.0,65099.49014457572,86601.17911295709,86601.17911295709,0.0,0.0,0.0,15340.966516189383,14889.054115964387,12896.561919196689,30
2025-07-14,q42,P1_bias2h,4361.717431205791,1948.5681852806258,57193.985442467085,0.0,0.0,57193.985442467085,0.0,57193.985442467085,76858.30313751615,76858.30313751615,0.0,0.0,0.0,4126.256024584681,16295.801145249736,15371.433248984933,30
2025-07-15,q42,P1_bias2h,1948.5681852806258,2977.7998321148784,59887.97960805528,0.0,0.0,59887.97960805528,0.0,59887.97960805528,80453.75213422043,80453.75213422043,0.0,0.0,0.0,3014.3781575397074,19810.604795771385,15120.281402423996,30
2025-07-16,q42,P1_bias2h,2977.7998321148784,2638.976836323998,57656.498989249165,0.0,0.0,57656.498989249165,216.5355898631938,57873.03457911236,76157.58033959204,76157.58033959204,0.0,0.0,25.77077534021555,710.1680038707977,19176.63381021003,15838.014082481917,30
2025-07-17,q42,P1_bias2h,2638.976836323998,2162.372986620656,57536.95550933559,0.0,0.0,57536.95550933559,1590.660642052861,59127.61615138845,77204.29703316295,77204.29703316295,0.0,0.0,279.4143786688572,1244.3272409271758,20778.48194195252,17259.513837714556,30
2025-07-18,q42,P1_bias2h,2162.372986620656,2413.0987372752134,22604.326711478658,0.0,0.0,22604.326711478658,2762.043512333138,25366.370223811795,40089.97858301355,40089.97858301355,0.0,0.0,712.9991688087289,6561.153345225021,14431.174373727154,11463.598067129891,30
2025-07-19,q42,P1_bias2h,2413.0987372752134,3866.7290348073843,24904.321122205823,0.0,0.0,24904.321122205823,0.0,24904.321122205823,43509.16856554487,43509.16856554487,0.0,0.0,0.0,11874.611522732626,16544.582763333092,12092.84477052085,30
2025-07-20,q42,P1_bias2h,3866.7290348073843,3950.866313820347,61870.67023596699,0.0,0.0,61870.67023596699,0.0,61870.67023596699,83550.0402183401,83550.0402183401,0.0,0.0,0.0,8019.609617602699,17709.099120837243,14268.646736766503,30
2025-07-21,q42,P1_bias2h,3950.866313820347,2579.3357564648345,59396.447731058455,0.0,0.0,59396.447731058455,0.0,59396.447731058455,78962.77677880037,78962.77677880037,0.0,0.0,0.0,2221.131437037855,20980.38680727623,18228.49081551371,30
2025-07-22,q42,P1_bias2h,2579.3357564648345,2648.4713381492925,58604.519360803664,0.0,0.0,58604.519360803664,0.0,58604.519360803664,78430.10383439131,78430.10383439131,0.0,0.0,0.0,243.52741205675886,22785.31464290461,18393.882837236728,30
2025-07-23,q42,P1_bias2h,2648.4713381492925,2590.3559822480224,61773.954397875845,0.0,0.0,61773.954397875845,0.0,61773.954397875845,83039.44900527806,83039.44900527806,0.0,0.0,0.0,5243.757515261138,19112.88522979682,15533.740856446566,30
2025-07-24,q42,P1_bias2h,2590.3559822480224,3846.3105184935216,62630.140113585556,0.0,0.0,62630.140113585556,0.0,62630.140113585556,83937.84893506544,83937.84893506544,0.0,0.0,0.0,5347.8905184719415,20226.98596827661,15253.499551683111,30
2025-07-25,q42,P1_bias2h,3846.3105184935216,3919.2225784903653,23702.877462786713,0.0,0.0,23702.877462786713,0.0,23702.877462786713,40914.40956798265,40914.40956798265,0.0,0.0,0.0,11368.681858588101,15656.775203845911,12616.367061118024,30
2025-07-26,q42,P1_bias2h,3919.2225784903653,4072.138884514446,23506.807788788406,0.0,0.0,23506.807788788406,77.60494918400056,23584.41273797241,41111.39308497039,41111.39308497039,0.0,0.0,29.15287347257722,9115.169997557672,17992.945888405022,14436.661494186392,30
2025-07-27,q42,P1_bias2h,4072.138884514446,2601.8892537065417,57372.18779794904,0.0,0.0,57372.18779794904,0.0,57372.18779794904,77146.21607351955,77146.21607351955,0.0,0.0,0.0,893.9153270097468,20475.450601247,17908.33965473718,30
2025-07-28,q42,P1_bias2h,2601.8892537065417,1783.586877037079,59014.23973912476,0.0,0.0,59014.23973912476,10381.128886808543,69395.3686259333,79370.12815794353,79370.12815794353,0.0,0.0,1644.3164505133093,191.19028525319106,18972.89067827814,16104.513588407815,30
2025-07-29,q42,P1_bias2h,1783.586877037079,2367.241854215037,59945.16181224266,0.0,0.0,59945.16181224266,0.0,59945.16181224266,81056.94857607152,81056.94857607152,0.0,0.0,0.0,349.8804167322843,21644.909104626786,17007.08689528754,30
2025-07-30,q42,P1_bias2h,2367.241854215037,2755.5839322118945,58833.17321576569,0.0,0.0,58833.17321576569,1595.3256555324788,60428.498871298165,78365.05463668366,78365.05463668366,0.0,0.0,232.19636731980572,38.94568117817562,21608.123171727006,17153.0718989017,30
2025-07-31,q42,P1_bias2h,2755.5839322118945,3070.4360443552678,58959.438575992375,0.0,0.0,58959.438575992375,0.0,58959.438575992375,80039.82387604643,80039.82387604643,0.0,0.0,0.0,997.8897022618081,21387.215822047005,17040.27791492904,30
2025-08-01,q42,P1_bias2h,3070.4360443552678,3404.4354810847035,23578.74390893973,0.0,0.0,23578.74390893973,0.0,23578.74390893973,40848.66808267415,40848.66808267415,0.0,0.0,0.0,16186.029947470917,16371.994607789882,12960.716139253314,30
2025-08-02,q42,P1_bias2h,3404.4354810847035,3616.65197972257,23399.854436156093,0.0,0.0,23399.854436156093,0.0,23399.854436156093,41424.81654319975,41424.81654319975,0.0,0.0,0.0,16926.05372741651,17793.384387767514,14221.646505317602,30
2025-08-03,q42,P1_bias2h,3616.65197972257,1220.7210988208212,50061.56442471919,0.0,0.0,50061.56442471919,993.0625708295119,51054.6269955487,67594.87038876249,67594.87038876249,0.0,0.0,177.27757835883264,3835.24530541024,17125.055111522757,16027.632433145009,30
2025-08-04,q42,P1_bias2h,1220.7210988208212,2442.79234564815,53661.98680265898,0.0,0.0,53661.98680265898,83.81957613209364,53745.80637879108,71732.07472904338,71732.07472904338,0.0,0.0,29.776048359535935,1482.1058075255423,19811.714549470795,14947.62466292675,30
2025-08-05,q42,P1_bias2h,2442.79234564815,2546.204550486544,52339.16469646452,0.0,0.0,52339.16469646452,0.0,52339.16469646452,69906.0195973541,69906.0195973541,0.0,0.0,0.0,940.5622387005559,19579.350741924507,15766.203116604298,30
2025-08-06,q42,P1_bias2h,2546.204550486544,1683.5570150314543,53711.46089470379,0.0,0.0,53711.46089470379,1617.4387079926619,55328.89960269645,70395.02063068649,70395.02063068649,0.0,0.0,304.8266165145198,15.662766338691995,17611.410505817006,15041.625291621363,30
2025-08-07,q42,P1_bias2h,1683.5570150314543,2936.156759733387,54060.1771929297,0.0,0.0,54060.1771929297,0.0,54060.1771929297,74778.68862417505,74778.68862417505,0.0,0.0,0.0,6300.7060697335755,20856.092285314375,15766.094980872904,30
2025-08-08,q42,P1_bias2h,2936.156759733387,5626.220105719846,23696.763758469628,0.0,0.0,23696.763758469628,0.0,23696.763758469628,42623.007958187256,42623.007958187256,0.0,0.0,0.0,20956.026662917488,18267.12123095766,12375.311185687891,30
2025-08-09,q42,P1_bias2h,5626.220105719846,5057.073310695574,22295.638894797252,0.0,0.0,22295.638894797252,0.0,22295.638894797252,39468.00186273576,39468.00186273576,0.0,0.0,0.0,17662.31491049137,17873.631935611767,14989.873983367379,30
2025-08-10,q42,P1_bias2h,5057.073310695574,1523.3877976610117,48941.942167447676,0.0,0.0,48941.942167447676,7606.0184172679965,56547.96058471567,64103.571350477236,64103.571350477236,0.0,0.0,1102.6655560016227,0.0,16220.709569526163,16319.091713047299,30
2025-08-11,q42,P1_bias2h,1523.3877976610117,1710.123617399728,50977.085977469076,0.0,0.0,50977.085977469076,0.0,50977.085977469076,70155.74529292896,70155.74529292896,0.0,0.0,0.0,1557.9502818582614,20360.41810511851,16323.87642738115,30
2025-08-12,q42,P1_bias2h,1710.123617399728,1789.2771599152202,53747.529723945,0.0,0.0,53747.529723945,2843.5325088916675,56591.062232836666,72971.07658015718,72971.07658015718,0.0,0.0,352.0810019045522,1775.0808118910454,19559.447010035583,15771.913889864887,30
2025-08-13,q42,P1_bias2h,1789.2771599152202,2453.8038940512956,52212.669019095505,0.0,0.0,52212.669019095505,0.0,52212.669019095505,70560.733449355,70560.733449355,0.0,0.0,0.0,90.0895744080367,19745.212443286902,15395.548018339923,30
2025-08-14,q42,P1_bias2h,2453.8038940512956,2801.1326430812996,52598.320276423285,0.0,0.0,52598.320276423285,1277.1668664921324,53875.487142915415,71217.23120597145,71217.23120597145,0.0,0.0,240.46595076833898,1136.8768304706762,21483.86036215143,17089.331019215657,30
2025-08-15,q42,P1_bias2h,2801.1326430812996,3079.8503255500436,22795.90231646176,0.0,0.0,22795.90231646176,0.0,22795.90231646176,40329.94229740383,40329.94229740383,0.0,0.0,0.0,19758.590298005976,16635.680009698157,13224.054893633634,30
2025-08-16,q42,P1_bias2h,3079.8503255500436,4800.581409319765,23836.1298644571,0.0,0.0,23836.1298644571,0.0,23836.1298644571,42489.5899857973,42489.5899857973,0.0,0.0,0.0,20278.386111469117,19648.765959309323,14366.842451647808,30
2025-08-17,q42,P1_bias2h,4800.581409319765,1443.529289957705,49871.88230452501,0.0,0.0,49871.88230452501,80.45439525632997,49952.33669978134,66875.4228672288,66875.4228672288,0.0,0.0,9.933254553531697,3628.3476111460222,16384.009481028937,16292.394587059287,30
2025-08-18,q42,P1_bias2h,1443.529289957705,1789.946383315784,51919.709877140136,0.0,0.0,51919.709877140136,177.14663851123566,52096.85651565137,69421.16442365776,69421.16442365776,0.0,0.0,21.182188031954524,617.4704743663954,21678.86914018093,17248.108619524282,30
2025-08-19,q42,P1_bias2h,1789.946383315784,1825.0406664072855,51714.205801866396,0.0,0.0,51714.205801866396,263.1137923606094,51977.319594227,68956.17341458547,68956.17341458547,0.0,0.0,31.200200280279205,1173.4980140393723,18234.898400231767,14738.682849405386,30
2025-08-20,q42,P1_bias2h,1825.0406664072855,1481.8549232663747,53763.263104378246,0.0,0.0,53763.263104378246,11319.223647887133,65082.48675226538,72414.09625936532,72414.09625936532,0.0,0.0,1791.533953063794,54.91937181958781,20046.773382998374,16546.753609055504,30
2025-08-21,q42,P1_bias2h,1481.8549232663747,2490.9877497070756,53467.70851607554,0.0,0.0,53467.70851607554,0.0,53467.70851607554,73496.64950957839,73496.64950957839,0.0,0.0,0.0,3010.8007987092496,19648.477282837786,15007.04705530197,30
2025-08-22,q42,P1_bias2h,2490.9877497070756,3624.185649918195,23134.312001200375,0.0,0.0,23134.312001200375,644.4842262151475,23778.79622741552,41159.30248384387,41159.30248384387,0.0,0.0,113.99693236122036,15882.253454625206,16529.465533630948,12368.988972051066,30
2025-08-23,q42,P1_bias2h,3624.185649918195,7032.659248176534,23905.235380563838,0.0,0.0,23905.235380563838,0.0,23905.235380563838,44385.459531587796,44385.459531587796,0.0,0.0,0.0,14969.115255493882,20098.483619270562,13212.145493176648,30
2025-08-24,q42,P1_bias2h,7032.659248176534,1938.9163980870826,50088.79500928554,0.0,0.0,50088.79500928554,0.0,50088.79500928554,65392.9974669973,65392.9974669973,0.0,0.0,0.0,3054.840935170703,16783.871650388242,18179.30460189497,30
2025-08-25,q42,P1_bias2h,1938.9163980870826,1962.9877617573131,57427.61911195107,0.0,0.0,57427.61911195107,0.0,57427.61911195107,78822.1287007948,78822.1287007948,0.0,0.0,0.0,4162.993796051813,20338.86137249016,16452.813484413822,30
2025-08-26,q42,P1_bias2h,1962.9877617573131,2105.158921913194,52837.885172373106,0.0,0.0,52837.885172373106,0.0,52837.885172373106,71237.89088957268,71237.89088957268,0.0,0.0,0.0,1834.914645765728,19716.86219122802,15842.704330754405,30
2025-08-27,q42,P1_bias2h,2105.158921913194,1541.223844260432,52697.95238478275,0.0,0.0,52697.95238478275,0.0,52697.95238478275,71321.44367113535,71321.44367113535,0.0,0.0,0.0,0.0,20604.401970295625,17197.10716582694,30
2025-08-28,q42,P1_bias2h,1541.223844260432,1560.7971800003463,52548.59469214671,0.0,0.0,52548.59469214671,20752.36658235568,73300.96127450239,71692.93772432194,71692.93772432194,0.0,0.0,2693.321531870474,82.90284153587754,18515.502258722576,14979.940827399369,30
2025-08-29,q42,P1_bias2h,1560.7971800003463,7755.009600671878,25840.33793182216,0.0,0.0,25840.33793182216,0.0,25840.33793182216,47457.44076804835,47457.44076804835,0.0,0.0,0.0,15262.292214277852,21395.45802719013,11755.529823419629,30
2025-08-30,q42,P1_bias2h,7755.009600671878,8051.553077256711,23583.152868935336,0.0,0.0,23583.152868935336,376.69557695953387,23959.84844589487,41905.59136977767,41905.59136977767,0.0,0.0,189.65892598961028,19290.44886267688,21185.223530687992,16893.14193093092,30
2025-08-31,q42,P1_bias2h,8051.553077256711,2339.512125890334,48727.40103444985,0.0,0.0,48727.40103444985,0.0,48727.40103444985,64617.21806396806,64617.21806396806,0.0,0.0,0.0,271.2214774679603,14948.475575771117,17249.102072604346,30
2025-09-01,q42,P1_bias2h,2339.512125890334,5783.371648511894,47667.87216451265,0.0,0.0,47667.87216451265,0.0,47667.87216451265,73133.15488603557,73133.15488603557,0.0,0.0,0.0,12761.30915868768,19464.40854555342,12666.697351538867,30
2025-09-02,q42,P1_bias2h,5783.371648511894,2686.619697793585,35912.01777946972,0.0,0.0,35912.01777946972,4877.188600485403,40789.206379955125,53579.03566320866,53579.03566320866,0.0,0.0,912.4166972446939,27.802511901507387,16805.10923262278,16399.21523407093,30
